timestamp,hum,tem,uv,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2020-02-29 08:22:16,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5551659205364063,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:22:46,66,32,0,0.0,0.0,1.0,0.0,1.0,2.55584084688187,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:23:23,66,32,0,0.0,0.0,1.0,0.0,1.0,2.5569274014083163,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:23:34,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5583046694900635,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:24:21,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5555838234251387,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:24:35,67,31,0,0.0,0.0,1.0,0.0,1.0,2.5551659205364063,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:25:00,68,32,0,0.0,0.0,1.0,0.0,1.0,2.5565486727120152,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:25:34,66,31,0,0.0,0.0,1.0,0.0,1.0,2.555892353988756,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:26:14,65,31,0,0.0,0.0,1.0,0.0,1.0,2.55711253154786,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:26:33,66,32,0,0.0,0.0,1.0,0.0,1.0,2.5559204380109706,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:27:12,67,32,0,0.0,0.0,1.0,0.0,1.0,2.555907387247203,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:27:40,66,32,0,0.0,0.0,1.0,0.0,1.0,2.555061367600226,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:28:01,65,31,0,0.0,0.0,1.0,0.0,1.0,2.553483471797603,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:28:40,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5534971414437613,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:29:27,67,33,0,0.0,0.0,1.0,0.0,1.0,2.553483471797603,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:29:48,66,33,0,0.0,0.0,1.0,0.0,1.0,2.5541970459300916,27.22222222222222,20.0,65,6,29.82
2020-02-29 08:30:01,66,32,0,0.0,0.0,1.0,0.0,1.0,2.553262901732269,27.77777777777778,20.0,62,6,29.85
2020-02-29 08:30:50,65,31,0,0.0,0.0,1.0,0.0,1.0,2.5542274405075687,27.77777777777778,20.0,62,6,29.85
2020-02-29 08:31:17,65,32,0,0.0,0.0,1.0,0.0,1.0,2.555491572994669,27.77777777777778,20.0,62,6,29.85
2020-02-29 08:31:50,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5450783298059543,27.77777777777778,20.0,62,6,29.85
2020-02-29 11:51:49,41,37,0,0.0,0.0,1.0,1.0,0.0,2.55463329318414,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:52:10,43,37,0,0.0,0.0,1.0,1.0,0.0,2.5532513509631167,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:52:47,43,36,0,0.0,0.0,1.0,1.0,0.0,2.551224563476216,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:53:08,43,37,0,0.0,0.0,1.0,1.0,0.0,2.5523181548213336,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:53:41,44,37,0,0.0,0.0,1.0,1.0,0.0,2.5503279894306714,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:54:11,45,37,0,0.0,0.0,1.0,1.0,0.0,2.5494528589390755,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:54:48,45,37,0,0.0,0.0,1.0,1.0,0.0,2.5504802572267677,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:55:25,45,37,0,0.0,0.0,1.0,1.0,0.0,2.550945463533603,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:55:52,45,36,0,0.0,0.0,1.0,1.0,0.0,2.550965275405812,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:56:11,46,36,0,0.0,0.0,1.0,1.0,0.0,2.5513234701876497,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:56:44,46,36,1,0.0,0.0,1.0,1.0,0.0,2.5884939018068995,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:57:19,65,37,1,0.0,0.0,1.0,1.0,0.0,2.516462248391917,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:57:33,66,38,1,0.0,0.0,1.0,1.0,0.0,2.484959895037161,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:58:28,59,38,1,0.0,0.0,1.0,1.0,0.0,2.411805699358484,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:58:44,58,40,1,0.0,0.0,1.0,1.0,0.0,2.4119393440679895,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:59:16,56,40,1,0.0,0.0,1.0,1.0,0.0,2.4125416327163265,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 11:59:32,57,41,0,0.0,0.0,1.0,1.0,0.0,2.4120794856885,32.77777777777778,17.22222222222222,38,7,29.79
2020-02-29 12:00:29,54,42,1,1.0,0.0,0.0,1.0,0.0,2.3771698130924763,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:00:45,55,42,1,1.0,0.0,0.0,1.0,0.0,2.3395859905580685,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:01:01,55,43,1,1.0,0.0,0.0,1.0,0.0,2.3188388249783056,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:01:41,52,42,1,1.0,0.0,0.0,1.0,0.0,2.2665437274528704,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:02:12,51,42,0,1.0,0.0,0.0,1.0,0.0,2.2521823588879717,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:02:38,54,42,1,1.0,0.0,0.0,1.0,0.0,2.3111845844845886,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:03:15,54,40,0,1.0,0.0,0.0,1.0,0.0,2.427359660809832,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:03:48,55,41,0,1.0,0.0,0.0,1.0,0.0,2.4391986301234008,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:04:04,56,41,0,1.0,0.0,0.0,1.0,0.0,2.437660470899804,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:04:32,62,38,0,1.0,0.0,0.0,1.0,0.0,2.4810415353309856,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:05:00,59,38,1,1.0,0.0,0.0,1.0,0.0,2.5838550172294514,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:05:33,54,39,1,1.0,0.0,0.0,1.0,0.0,2.697024753313844,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:06:23,50,39,1,1.0,0.0,0.0,1.0,0.0,2.9087485855367508,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:06:30,50,39,1,1.0,0.0,0.0,1.0,0.0,2.940717113639768,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:07:18,54,39,1,1.0,0.0,0.0,1.0,0.0,3.075811779556118,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:07:32,54,40,1,1.0,0.0,0.0,1.0,0.0,3.0763689423844123,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:08:22,46,42,0,1.0,0.0,0.0,1.0,0.0,3.0781891693877363,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:08:38,52,41,1,1.0,0.0,0.0,1.0,0.0,3.1415473232628504,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:09:12,54,41,1,1.0,0.0,0.0,1.0,0.0,3.2725440736687212,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:09:44,54,42,1,1.0,0.0,0.0,1.0,0.0,3.3305341792493097,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:10:15,52,41,0,1.0,0.0,0.0,1.0,0.0,3.4852738458169754,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:10:34,53,41,0,1.0,0.0,0.0,1.0,0.0,3.552302797399421,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:11:01,53,40,1,1.0,0.0,0.0,1.0,0.0,3.685234439295823,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:11:40,55,40,1,1.0,0.0,0.0,1.0,0.0,3.832293994403004,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:12:00,54,40,1,1.0,0.0,0.0,1.0,0.0,3.9199771239828416,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:12:55,53,39,1,1.0,0.0,0.0,1.0,0.0,4.194415441724831,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:13:25,55,40,1,1.0,0.0,0.0,1.0,0.0,4.420589109371483,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:13:52,52,42,1,1.0,0.0,0.0,1.0,0.0,4.425404035775029,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:14:18,50,40,0,1.0,0.0,0.0,1.0,0.0,4.482421065407489,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:14:32,54,41,0,1.0,0.0,0.0,1.0,0.0,4.53327219283571,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:15:23,57,40,1,1.0,0.0,0.0,1.0,0.0,4.767353069816728,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:15:35,57,39,0,1.0,0.0,0.0,1.0,0.0,4.815370015433406,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:16:07,57,39,1,1.0,0.0,0.0,1.0,0.0,4.872336049831428,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:16:44,57,38,0,1.0,0.0,0.0,1.0,0.0,4.812783602858414,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:17:05,58,40,0,1.0,0.0,0.0,1.0,0.0,4.814072868743036,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:17:35,57,39,1,1.0,0.0,0.0,1.0,0.0,4.81494520045713,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:18:12,55,37,0,1.0,0.0,0.0,1.0,0.0,4.865171370080894,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:18:56,56,39,0,1.0,0.0,0.0,1.0,0.0,4.790685191471604,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:19:13,56,39,0,1.0,0.0,0.0,1.0,0.0,4.790253503796717,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:19:41,53,39,0,1.0,0.0,0.0,1.0,0.0,4.7883394870373355,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:20:06,52,40,0,1.0,0.0,0.0,1.0,0.0,4.789977861638948,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:20:41,50,41,1,1.0,0.0,0.0,1.0,0.0,4.786532760473885,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:21:24,55,41,1,1.0,0.0,0.0,1.0,0.0,4.8793869384236555,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:21:54,54,42,1,1.0,0.0,0.0,1.0,0.0,5.005730286768615,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:22:29,51,42,1,1.0,0.0,0.0,1.0,0.0,5.009116491273264,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:22:36,56,40,0,1.0,0.0,0.0,1.0,0.0,5.027048811237192,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:23:13,56,41,1,1.0,0.0,0.0,1.0,0.0,5.130805224804874,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:23:41,55,41,0,1.0,0.0,0.0,1.0,0.0,5.161028877816385,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:24:12,54,40,1,1.0,0.0,0.0,1.0,0.0,5.073377430382316,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:24:59,55,41,1,1.0,0.0,0.0,1.0,0.0,4.878385496089728,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:25:06,55,41,1,1.0,0.0,0.0,1.0,0.0,4.847509293502421,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:25:30,61,42,1,1.0,0.0,0.0,1.0,0.0,4.738312649565226,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:26:07,54,41,1,1.0,0.0,0.0,1.0,0.0,4.5655280640896425,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:26:58,57,42,1,1.0,0.0,0.0,1.0,0.0,4.387215296178118,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:27:11,58,43,1,1.0,0.0,0.0,1.0,0.0,4.343868458814626,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:27:45,57,43,1,1.0,0.0,0.0,1.0,0.0,4.2042130984929065,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:28:01,57,41,1,1.0,0.0,0.0,1.0,0.0,4.13375712971856,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:28:43,58,41,1,1.0,0.0,0.0,1.0,0.0,3.9677200636494065,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:29:13,57,42,1,1.0,0.0,0.0,1.0,0.0,3.9610438388744784,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:29:43,54,43,1,1.0,0.0,0.0,1.0,0.0,3.916207425489196,32.77777777777778,17.22222222222222,38,6,29.79
2020-02-29 12:30:19,53,42,1,1.0,0.0,0.0,1.0,0.0,3.7862269647359135,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:30:31,53,43,1,1.0,0.0,0.0,1.0,0.0,3.749874466504001,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:31:10,54,43,1,1.0,0.0,0.0,1.0,0.0,3.6142184774539046,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:31:51,54,43,0,1.0,0.0,0.0,1.0,0.0,3.5517236287761498,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:32:20,54,44,0,1.0,0.0,0.0,1.0,0.0,3.5285368461169737,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:32:48,50,43,0,1.0,0.0,0.0,1.0,0.0,3.5079525309060635,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:33:02,49,44,0,1.0,0.0,0.0,1.0,0.0,3.488897854177181,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:33:30,50,44,0,1.0,0.0,0.0,1.0,0.0,3.4720887266891767,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:34:10,54,43,0,1.0,0.0,0.0,1.0,0.0,3.4057343350285114,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:34:35,57,45,1,1.0,0.0,0.0,1.0,0.0,3.3936080242490236,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:35:03,58,45,0,1.0,0.0,0.0,1.0,0.0,3.3500485119956878,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:35:30,56,45,0,1.0,0.0,0.0,1.0,0.0,3.331550293045157,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:36:03,59,45,0,1.0,0.0,0.0,1.0,0.0,3.258133925168786,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:36:42,61,44,1,1.0,0.0,0.0,1.0,0.0,3.198464066889183,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:37:05,59,44,1,1.0,0.0,0.0,1.0,0.0,3.1959062018981514,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:37:49,62,42,1,1.0,0.0,0.0,1.0,0.0,3.101601209649566,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:38:26,65,43,0,1.0,0.0,0.0,1.0,0.0,3.066157353545582,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:38:31,66,43,0,1.0,0.0,0.0,1.0,0.0,3.0591369312311385,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:39:10,63,42,1,1.0,0.0,0.0,1.0,0.0,2.9460891133447538,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:39:55,59,42,1,1.0,0.0,0.0,1.0,0.0,2.818536249990363,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:40:08,59,41,1,1.0,0.0,0.0,1.0,0.0,2.818481068174364,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:40:50,55,42,1,1.0,0.0,0.0,1.0,0.0,2.7876845258435137,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:41:25,55,43,0,1.0,0.0,0.0,1.0,0.0,2.669600557614475,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:41:50,53,42,0,1.0,0.0,0.0,1.0,0.0,2.5925333785702125,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:42:04,54,43,0,1.0,0.0,0.0,1.0,0.0,2.5509667214913154,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:42:32,62,42,0,1.0,0.0,0.0,1.0,0.0,2.483586655663224,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:43:25,64,41,0,1.0,0.0,0.0,1.0,0.0,2.3925293323674457,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:43:58,61,39,0,1.0,0.0,0.0,1.0,0.0,2.3845784508917367,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:44:18,62,40,0,1.0,0.0,0.0,1.0,0.0,2.33770426976222,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:44:38,63,39,1,1.0,0.0,0.0,1.0,0.0,2.296472058781128,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:45:28,63,39,1,1.0,0.0,0.0,1.0,0.0,2.1991993637192873,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 12:45:33,64,40,0,1.0,0.0,0.0,1.0,0.0,2.1845681766781917,32.77777777777778,17.77777777777778,41,5,29.76
2020-02-29 16:44:57,65,32,0,0.0,1.0,0.0,0.0,1.0,2.836213815812068,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:45:28,66,32,0,0.0,1.0,0.0,0.0,1.0,2.906520485043376,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:45:58,68,32,0,0.0,1.0,0.0,0.0,1.0,2.97062025585614,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:46:06,70,33,0,0.0,1.0,0.0,0.0,1.0,2.9942963680186674,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:46:32,70,33,0,0.0,1.0,0.0,0.0,1.0,3.057545155545072,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:47:20,81,33,0,0.0,1.0,0.0,0.0,1.0,3.1751853575370967,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:47:30,80,32,0,0.0,1.0,0.0,0.0,1.0,3.2002561926847592,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:48:19,76,32,0,0.0,1.0,0.0,0.0,1.0,3.3296239256304507,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:48:37,76,32,0,0.0,1.0,0.0,0.0,1.0,3.344633116938473,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:49:12,76,33,0,0.0,1.0,0.0,0.0,1.0,3.340379053970396,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:49:58,77,33,0,0.0,1.0,0.0,0.0,1.0,3.3993563393882726,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:50:05,77,31,0,0.0,1.0,0.0,0.0,1.0,3.4206043031913898,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:50:56,73,33,0,0.0,1.0,0.0,0.0,1.0,3.5815062850172716,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:51:29,73,33,0,0.0,1.0,0.0,0.0,1.0,3.651442672360105,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:51:55,72,32,0,0.0,1.0,0.0,0.0,1.0,3.7349218665894326,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:52:28,71,31,0,0.0,1.0,0.0,0.0,1.0,3.850343687087407,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:52:31,71,31,0,0.0,1.0,0.0,0.0,1.0,3.8604378268003523,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:53:17,73,33,0,0.0,1.0,0.0,0.0,1.0,4.010539271128201,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:53:54,72,32,0,0.0,1.0,0.0,0.0,1.0,4.12562244394502,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:54:08,72,32,0,0.0,1.0,0.0,0.0,1.0,4.16880449914029,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:54:57,73,33,0,0.0,1.0,0.0,0.0,1.0,4.299422363662811,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:55:04,72,32,0,0.0,1.0,0.0,0.0,1.0,4.312498337747487,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:55:59,72,32,0,0.0,1.0,0.0,0.0,1.0,4.312691041380698,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:56:27,72,32,0,0.0,1.0,0.0,0.0,1.0,4.3844401420925125,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:56:36,73,33,0,0.0,1.0,0.0,0.0,1.0,4.411721914199148,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:57:13,73,33,0,0.0,1.0,0.0,0.0,1.0,4.521871496309063,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:57:42,73,32,0,0.0,1.0,0.0,0.0,1.0,4.579510460100713,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:58:19,72,31,0,0.0,1.0,0.0,0.0,1.0,4.580261355021448,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:58:42,73,33,0,0.0,1.0,0.0,0.0,1.0,4.604535409817534,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:59:26,71,32,0,0.0,1.0,0.0,0.0,1.0,4.723374024094054,32.22222222222222,20.0,49,12,29.7
2020-02-29 16:59:56,71,33,0,0.0,1.0,0.0,0.0,1.0,4.815101511872381,32.22222222222222,20.0,49,12,29.7
2020-02-29 17:00:17,70,32,0,0.0,1.0,0.0,0.0,1.0,4.8813634458089386,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:00:54,70,32,0,0.0,1.0,0.0,0.0,1.0,5.007748508980993,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:01:21,71,32,0,0.0,1.0,0.0,0.0,1.0,5.098405443233767,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:01:42,71,32,0,0.0,1.0,0.0,0.0,1.0,5.1629576777689135,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:03:19,71,32,0,0.0,1.0,0.0,0.0,1.0,5.2299885199186615,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:03:53,70,31,0,0.0,1.0,0.0,0.0,1.0,5.209933640079098,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:04:23,71,31,0,0.0,1.0,0.0,0.0,1.0,5.194568987952963,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:04:41,71,32,0,0.0,1.0,0.0,0.0,1.0,5.156526376489767,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:05:25,71,32,0,0.0,1.0,0.0,0.0,1.0,5.036102625676445,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:05:34,71,32,0,0.0,1.0,0.0,0.0,1.0,5.003653238826457,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:06:13,71,32,0,0.0,1.0,0.0,0.0,1.0,4.940118503391786,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:06:51,72,32,0,0.0,1.0,0.0,0.0,1.0,4.894377784133638,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:07:07,72,32,0,0.0,1.0,0.0,0.0,1.0,4.89125107417914,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:07:43,71,32,0,0.0,1.0,0.0,0.0,1.0,4.899033855061278,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:08:11,72,31,0,0.0,1.0,0.0,0.0,1.0,4.954391311990077,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:08:42,71,30,0,0.0,1.0,0.0,0.0,1.0,4.944490375597583,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:09:07,71,31,0,0.0,1.0,0.0,0.0,1.0,4.870830001903165,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:09:40,72,31,0,0.0,1.0,0.0,0.0,1.0,4.747505218118898,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:10:08,72,31,0,0.0,1.0,0.0,0.0,1.0,4.664251014868871,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:10:40,73,32,0,0.0,1.0,0.0,0.0,1.0,4.566540751225684,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:11:24,72,31,0,0.0,1.0,0.0,0.0,1.0,4.548547428965341,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:11:35,72,31,0,0.0,1.0,0.0,0.0,1.0,4.547007727059666,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:12:21,72,31,0,0.0,1.0,0.0,0.0,1.0,4.528038669177071,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:12:45,71,31,0,0.0,1.0,0.0,0.0,1.0,4.578814137156035,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:13:29,71,31,0,0.0,1.0,0.0,0.0,1.0,4.3950763937562165,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:13:45,71,31,0,0.0,1.0,0.0,0.0,1.0,4.327838431460373,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:14:08,72,32,0,0.0,1.0,0.0,0.0,1.0,4.277310717599625,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:14:36,71,31,0,0.0,1.0,0.0,0.0,1.0,4.267912364442991,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:15:13,72,32,0,0.0,1.0,0.0,0.0,1.0,4.268335906403786,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:15:46,72,31,0,0.0,1.0,0.0,0.0,1.0,4.26573054387637,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:16:02,72,31,0,0.0,1.0,0.0,0.0,1.0,4.266213517156041,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:16:39,71,31,0,0.0,1.0,0.0,0.0,1.0,4.265089280853219,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:17:28,71,31,0,0.0,1.0,0.0,0.0,1.0,4.247309905877001,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:17:44,71,31,0,0.0,1.0,0.0,0.0,1.0,4.190821512433606,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:18:19,71,31,0,0.0,1.0,0.0,0.0,1.0,4.061298460028843,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:18:38,71,31,0,0.0,1.0,0.0,0.0,1.0,3.995016160359721,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:19:12,72,32,0,0.0,1.0,0.0,0.0,1.0,3.8568935420575943,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:19:51,72,31,0,0.0,1.0,0.0,0.0,1.0,3.729153914079056,31.11111111111111,20.0,52,12,29.73
2020-02-29 17:20:01,74,32,0,0.0,1.0,0.0,0.0,1.0,3.705403373887985,31.11111111111111,20.0,52,12,29.73
