timestamp,image_folder_path,image,greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2020-07-18 17:48:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069325.jpg,2,2,5,5,2,2,5,2,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:49:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069363.jpg,2,2,5,5,2,1,5,1,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069410.jpg,2,2,5,4,2,2,3,2,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:51:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069471.jpg,3,3,4,4,3,3,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:52:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069563.jpg,3,3,5,4,2,3,3,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:53:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069625.jpg,3,3,4,4,2,2,3,2,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069696.jpg,3,3,1,2,3,3,1,4,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069732.jpg,3,3,2,1,4,4,1,5,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:56:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069793.jpg,4,3,3,3,3,3,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069909.jpg,3,3,3,3,3,3,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 17:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595069967.jpg,2,2,3,3,2,2,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070038.jpg,2,2,1,1,4,4,2,4,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070089.jpg,2,2,1,1,5,5,1,5,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070191.jpg,3,3,1,1,5,5,1,5,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070270.jpg,3,3,3,3,3,3,2,3,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070306.jpg,2,3,5,4,2,2,3,3,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:10:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070652.jpg,2,2,4,4,2,2,5,1,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070702.jpg,3,3,1,1,4,4,1,4,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:12:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070732.jpg,2,2,5,5,2,2,5,1,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070840.jpg,1,2,2,2,2,2,3,2,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595070917.jpg,2,2,2,2,4,4,2,4,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:18:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595071096.jpg,2,2,3,3,2,2,4,1,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595071144.jpg,4,4,2,2,5,5,1,5,55.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.197571081448307,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:20:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595071248.jpg,3,3,2,2,5,5,1,5,55.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.197571081448307,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-18 18:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200718\image-tag-dat-18-07-2020,28522-108355-1595071539.jpg,2,2,4,4,2,2,5,2,55.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.197571081448307,27.77777777777778,23.88888888888889,79,1,29.7
2020-07-19 07:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118418.jpg,5,5,1,1,5,5,1,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,27.77777777777778,26.11111111111111,89,1,29.73
2020-07-19 07:27:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118446.jpg,5,5,2,1,5,5,1,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,27.77777777777778,26.11111111111111,89,1,29.73
2020-07-19 07:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118506.jpg,3,3,2,2,5,5,2,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,27.77777777777778,26.11111111111111,89,1,29.73
2020-07-19 07:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118549.jpg,3,3,2,2,5,5,2,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,27.77777777777778,26.11111111111111,89,1,29.73
2020-07-19 07:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118649.jpg,3,3,3,3,4,4,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118702.jpg,1,2,3,4,3,3,1,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118739.jpg,3,3,2,2,4,2,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:33:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118789.jpg,4,4,2,2,4,4,1,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118848.jpg,2,2,3,3,4,4,2,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:35:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118901.jpg,3,3,4,4,4,4,2,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595118969.jpg,3,3,2,2,4,4,1,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119026.jpg,4,4,3,3,4,4,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:38:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119096.jpg,3,3,4,3,3,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:39:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119142.jpg,4,4,3,3,4,3,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:40:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119239.jpg,3,3,4,4,3,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119270.jpg,3,3,3,4,3,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:42:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119370.jpg,3,3,3,3,4,3,2,3,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119413.jpg,3,3,2,2,4,4,2,4,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:44:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119444.jpg,3,3,4,4,3,3,2,4,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119509.jpg,3,3,2,2,4,3,2,4,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:46:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119613.jpg,4,4,2,2,4,4,2,4,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:47:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119665.jpg,4,4,2,2,4,4,1,4,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:48:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119691.jpg,4,4,1,1,5,5,1,5,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:49:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119750.jpg,3,3,2,2,4,4,1,4,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119822.jpg,2,3,1,1,5,5,1,5,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:51:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119863.jpg,2,2,1,1,5,5,1,5,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:52:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595119958.jpg,2,2,1,1,5,5,1,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:53:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120021.jpg,1,1,4,4,3,3,3,4,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120049.jpg,3,3,1,1,4,4,1,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120104.jpg,2,3,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:56:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120199.jpg,3,3,2,1,4,4,2,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:57:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120223.jpg,2,2,4,4,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120312.jpg,3,3,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 07:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120359.jpg,2,2,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,1,29.73
2020-07-19 08:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120440.jpg,2,2,2,2,3,3,1,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2020-07-19 08:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120474.jpg,3,3,4,3,3,2,2,3,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2020-07-19 08:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120556.jpg,3,3,1,1,4,4,1,5,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2020-07-19 08:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120600.jpg,3,3,2,2,3,3,1,3,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2020-07-19 08:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120661.jpg,2,3,2,2,3,2,2,4,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2020-07-19 08:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120714.jpg,1,1,2,2,3,2,3,2,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2020-07-19 08:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595120975.jpg,2,2,2,2,4,3,2,2,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2020-07-19 12:22:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136154.jpg,3,3,2,2,3,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
2020-07-19 12:23:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136201.jpg,3,3,2,2,4,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
2020-07-19 12:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136239.jpg,3,3,2,2,4,4,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
2020-07-19 12:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136329.jpg,3,3,2,2,4,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
2020-07-19 12:27:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136449.jpg,2,3,1,1,4,5,1,5,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
2020-07-19 12:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136485.jpg,1,1,3,3,4,4,2,2,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
2020-07-19 12:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136542.jpg,4,4,2,2,3,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
2020-07-19 12:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136613.jpg,1,2,2,1,4,3,1,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:33:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136782.jpg,3,3,1,1,5,5,1,5,61.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136852.jpg,3,3,2,2,5,4,1,5,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:35:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136948.jpg,3,3,3,3,4,4,1,5,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595136990.jpg,2,2,3,3,4,5,1,5,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137296.jpg,2,2,3,3,3,2,4,2,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:42:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137334.jpg,3,3,2,2,4,4,2,4,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137437.jpg,2,3,3,3,3,2,3,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:44:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137458.jpg,2,2,3,3,2,2,1,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137548.jpg,3,3,2,2,3,3,4,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:46:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137597.jpg,2,2,2,2,4,3,3,4,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:47:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137624.jpg,3,3,2,2,3,3,3,3,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:48:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137696.jpg,3,3,2,2,4,4,1,5,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:49:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137778.jpg,2,2,3,3,3,3,3,2,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137830.jpg,3,3,2,2,4,4,3,3,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2020-07-19 12:51:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200719\image-tag-dat-19-07-2020,28522-108355-1595137881.jpg,5,5,1,1,5,5,1,5,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
