greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2,2,3,3,3,3,2,4,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657
2,2,2,2,5,5,1,5,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845
3,3,1,1,5,5,1,5,61.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
3,3,3,3,3,3,1,3,54.0,35,22.0,1.0,0.0,0.0,0.0,1.0,0.0,7.328148088736002
4,3,2,2,5,4,2,4,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
5,4,3,2,4,4,2,4,73.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.417553204753022
4,4,2,2,4,4,1,4,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
3,5,3,3,4,4,2,4,62.0,33,145.0,0.0,0.0,0.0,1.0,0.0,1.0,6.777328015657088
5,5,3,2,5,5,1,5,66.0,34,25.0,0.0,0.0,0.0,1.0,0.0,1.0,6.422551420106924
4,5,5,3,4,3,3,3,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816
2,4,3,3,5,5,4,1,51.0,36,135.0,0.0,0.0,0.0,1.0,0.0,1.0,6.852871438229017
5,5,2,5,5,5,2,5,80.0,31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.979308669739392
5,4,3,2,5,5,1,5,68.0,33,6.0,0.0,0.0,0.0,1.0,0.0,1.0,6.423258613513111
3,2,3,5,3,2,2,2,68.0,31,27.0,0.0,0.0,0.0,1.0,0.0,1.0,6.61273101729244
5,5,3,3,5,5,2,4,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
1,1,2,2,3,3,1,4,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332
3,2,2,2,4,3,3,3,70.0,31,28.0,0.0,0.0,1.0,0.0,0.0,1.0,5.549879850713529
3,3,3,3,3,3,2,3,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
2,2,2,2,2,2,2,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
4,3,5,5,3,3,2,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
1,1,5,5,2,2,5,1,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
2,2,2,2,4,4,2,4,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918
1,5,2,2,5,5,3,5,73.0,31,23.0,0.0,0.0,0.0,1.0,0.0,1.0,6.685125628536721
5,4,3,3,5,5,1,5,74.0,32,11.0,0.0,0.0,0.0,1.0,0.0,1.0,6.299669861565106
1,1,4,4,2,2,3,2,78.0,31,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065
3,4,1,2,4,4,5,1,50.0,36,86.0,0.0,0.0,0.0,1.0,0.0,1.0,6.811247047444727
1,1,4,4,1,1,4,1,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
2,2,5,5,1,1,5,1,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575
2,2,3,3,3,3,3,3,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
3,3,2,4,5,5,5,5,84.0,29,44.0,0.0,0.0,1.0,0.0,0.0,1.0,6.316097297289625
4,3,3,3,4,4,2,4,70.0,33,42.0,0.0,0.0,0.0,1.0,0.0,1.0,3.348564367028672
3,3,3,3,4,3,3,3,59.0,35,14.0,0.0,0.0,1.0,0.0,0.0,1.0,7.874034972264925
2,3,2,2,3,2,3,2,55.0,35,42.0,0.0,0.0,0.0,1.0,1.0,0.0,7.154253018848898
3,3,2,2,3,3,2,3,59.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946
4,5,2,2,4,4,1,5,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032
2,2,2,2,1,1,4,1,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
3,3,3,3,3,3,3,3,60.0,34,28.0,1.0,0.0,0.0,0.0,1.0,0.0,6.423341665630027
2,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
3,3,3,3,2,4,3,3,49.0,36,92.0,0.0,0.0,0.0,1.0,1.0,0.0,7.807527989011134
2,5,2,1,3,3,2,3,66.0,33,23.0,0.0,0.0,0.0,1.0,0.0,1.0,7.14704144668172
4,3,3,3,3,3,3,3,50.0,36,61.0,1.0,0.0,0.0,0.0,1.0,0.0,6.434355536155072
3,4,4,4,2,3,3,3,82.0,29,88.0,1.0,0.0,0.0,0.0,1.0,0.0,5.569384104623522
3,2,3,2,2,1,5,1,68.0,33,70.0,0.0,0.0,0.0,1.0,0.0,1.0,7.026208217052216
3,3,5,4,3,3,2,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059
2,3,4,4,3,2,3,3,50.0,36,219.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003
3,3,3,3,2,4,4,2,54.0,35,40.0,1.0,0.0,0.0,0.0,1.0,0.0,5.868320332747545
2,1,4,4,2,1,5,1,72.0,32,17.0,0.0,0.0,1.0,0.0,0.0,1.0,8.26114372072261
1,1,4,4,3,3,3,3,78.0,31,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065
4,2,2,1,5,5,1,5,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.568373378707209
2,2,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
4,3,3,3,3,3,3,3,59.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,7.012149880214475
2,2,1,2,4,4,1,3,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
2,2,3,3,2,2,2,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332
1,5,5,5,2,3,4,1,50.0,37,372.0,1.0,0.0,0.0,0.0,1.0,0.0,5.569784807530611
3,2,4,4,2,2,4,2,75.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142
2,1,4,4,2,2,5,2,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.479754334853077
3,2,3,2,2,2,3,2,61.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.642808500679573
2,4,3,2,1,2,4,1,75.0,30,34.0,1.0,0.0,0.0,0.0,1.0,0.0,7.148287848742263
1,1,2,2,2,2,1,3,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198
3,3,3,3,3,3,3,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025
1,1,5,5,1,1,4,1,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371
2,2,3,3,4,3,2,4,64.0,33,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491
3,2,2,4,2,1,3,3,69.0,31,24.0,1.0,0.0,0.0,0.0,1.0,0.0,6.667661895561858
1,4,2,2,4,4,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.080982913937444
2,2,4,4,2,2,3,2,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285
3,3,2,2,2,3,2,3,48.0,37,95.0,0.0,0.0,0.0,1.0,1.0,0.0,8.314817300803693
3,3,4,3,1,2,3,3,84.0,29,60.0,1.0,0.0,0.0,0.0,1.0,0.0,7.012501491486797
2,2,2,2,1,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
1,4,3,3,5,5,5,1,60.0,34,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.101101566028931
5,5,2,2,4,4,2,4,62.0,33,18.0,0.0,0.0,0.0,1.0,0.0,1.0,6.413212128897532
2,4,1,1,4,4,1,5,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
2,2,2,2,4,4,2,4,53.0,36,50.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665
2,1,4,4,2,2,2,2,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
1,1,4,4,1,1,4,1,61.0,34,545.0,1.0,0.0,0.0,0.0,1.0,0.0,7.376959235343176
2,2,5,5,1,1,4,1,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228
2,2,2,2,4,4,2,4,73.0,32,11.0,0.0,0.0,0.0,1.0,0.0,1.0,7.150265565298438
3,5,4,4,5,3,3,3,62.0,32,4.0,0.0,0.0,1.0,0.0,0.0,1.0,8.289254184368657
2,2,4,4,2,2,3,3,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
4,4,2,2,4,4,2,5,78.0,31,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065
3,3,3,3,3,3,3,3,72.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.012321768343242
4,3,5,4,4,2,1,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363
3,5,3,3,5,5,3,5,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626
2,2,4,4,2,2,4,2,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
5,4,3,3,3,4,2,3,61.0,34,10.0,0.0,0.0,0.0,1.0,0.0,1.0,6.434445034704821
3,3,2,2,3,3,3,2,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
2,4,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955
5,5,4,4,4,3,3,2,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
4,4,3,3,3,3,2,4,72.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148
2,2,2,2,3,3,2,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
3,3,2,1,4,4,2,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
2,5,2,2,1,1,4,1,65.0,33,36.0,0.0,0.0,0.0,1.0,1.0,0.0,7.123769728589116
4,4,3,3,3,3,2,3,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
3,3,3,3,3,3,3,3,59.0,34,9.0,1.0,0.0,0.0,0.0,1.0,0.0,6.844085577614415
4,4,2,2,4,4,1,3,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
2,3,2,2,3,2,2,3,55.0,36,15.0,0.0,0.0,0.0,1.0,1.0,0.0,6.289034989371487
4,4,3,3,4,4,2,4,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
2,2,3,3,2,2,1,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
2,2,4,4,3,2,2,2,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032
2,3,3,3,5,5,5,3,54.0,35,18.0,0.0,0.0,0.0,1.0,0.0,1.0,8.316444508799423
2,2,4,5,2,2,4,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
2,2,3,3,3,3,2,3,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
3,4,2,2,4,4,5,1,60.0,34,24.0,0.0,0.0,0.0,1.0,0.0,1.0,8.363052114227969
3,3,5,5,2,2,5,1,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
3,5,3,3,3,4,2,3,60.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,7.916075177318237
2,2,4,5,2,2,3,2,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
2,2,3,3,2,2,4,2,71.0,30,116.0,1.0,0.0,0.0,0.0,1.0,0.0,6.615562376637378
3,3,2,2,4,4,2,4,49.0,37,92.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
3,4,3,3,3,3,3,3,57.0,34,79.0,0.0,0.0,0.0,1.0,1.0,0.0,6.46835385483181
2,2,4,4,2,2,5,2,55.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.197571081448307
3,3,5,5,2,2,5,3,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
2,2,4,5,2,2,3,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
1,1,3,3,2,2,3,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
2,2,2,2,4,4,2,4,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
2,2,3,3,2,2,2,2,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693
4,4,1,1,5,5,1,5,49.0,37,92.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
2,2,3,3,3,3,3,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
2,2,2,3,3,3,2,2,55.0,36,69.0,0.0,0.0,0.0,1.0,1.0,0.0,7.153170862668017
5,4,2,1,5,5,1,5,74.0,32,9.0,1.0,0.0,0.0,0.0,1.0,0.0,6.415535534503187
3,3,3,3,2,3,3,3,59.0,34,49.0,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068
4,5,2,1,5,5,1,5,59.0,34,78.0,0.0,0.0,0.0,1.0,0.0,1.0,7.235402411056873
1,1,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
2,2,5,5,2,2,4,2,63.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934
2,3,1,1,5,5,1,5,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112
1,4,3,3,4,3,3,2,48.0,37,74.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257
3,3,3,3,2,2,3,3,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
3,3,3,3,3,3,3,3,59.0,34,18.0,1.0,0.0,0.0,0.0,1.0,0.0,6.434558821751816
3,3,3,4,3,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112
3,3,3,3,2,2,1,3,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598
1,1,3,3,3,3,3,3,63.0,34,39.0,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155
1,4,3,3,3,3,3,3,60.0,34,16.0,0.0,0.0,0.0,1.0,1.0,0.0,6.5818847550302015
4,5,2,1,4,3,2,4,71.0,33,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.536542890370092
3,3,2,2,3,3,3,3,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
3,4,2,3,4,4,2,4,71.0,32,10.0,0.0,0.0,0.0,1.0,0.0,1.0,8.352714889208851
4,3,2,2,3,3,2,4,73.0,32,8.0,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472
3,2,2,2,4,4,2,4,73.0,32,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5408845789282655
4,4,3,3,3,3,3,3,49.0,37,184.0,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697
1,1,2,2,2,2,3,2,59.0,34,550.0,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967
3,3,2,2,1,2,3,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
3,3,4,3,5,5,3,4,78.0,29,12.0,0.0,1.0,0.0,0.0,1.0,0.0,6.8656153828817805
2,1,4,4,2,2,4,2,65.0,32,20.0,0.0,0.0,1.0,0.0,0.0,1.0,7.39107728749636
2,2,4,4,2,1,4,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
2,2,4,4,1,1,4,2,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176
1,1,4,4,1,2,3,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
2,3,3,3,4,4,4,2,73.0,31,22.0,0.0,1.0,0.0,0.0,1.0,0.0,8.318911127798362
2,3,4,4,3,2,2,3,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
3,2,4,4,2,2,2,2,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
3,3,4,4,2,2,3,2,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491
2,2,4,4,2,2,3,2,61.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158
5,5,1,1,5,5,1,5,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
3,2,3,2,5,5,1,5,74.0,30,32.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8533678805777685
3,4,3,2,3,3,2,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.358112004837368
2,4,2,2,3,3,2,3,58.0,35,136.0,0.0,0.0,0.0,1.0,0.0,1.0,8.315794868437607
2,2,3,3,2,2,3,2,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567
4,4,1,1,5,5,1,5,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112
2,3,3,3,4,4,2,4,72.0,32,12.0,0.0,0.0,1.0,0.0,0.0,1.0,7.299932697632379
3,2,3,2,4,3,2,3,72.0,32,15.0,0.0,0.0,0.0,1.0,0.0,1.0,6.9799975868089765
4,4,2,2,5,5,1,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
4,4,3,3,3,3,1,3,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
2,3,3,2,3,2,3,3,55.0,36,36.0,1.0,0.0,0.0,0.0,1.0,0.0,8.319486958080414
4,4,3,4,1,2,4,1,61.0,35,19.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0641937296023665
1,1,3,3,3,3,3,3,63.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.075295551494054
3,3,3,3,3,3,2,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8350110521422645
2,2,2,2,2,2,3,2,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842
5,4,1,1,4,4,2,2,89.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
5,3,4,3,4,3,3,3,70.0,33,17.0,0.0,0.0,0.0,1.0,0.0,1.0,5.683239434873928
2,2,1,1,4,4,2,4,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331
2,2,5,5,2,2,4,1,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
3,2,3,3,3,3,3,3,63.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.979208953742675
2,2,3,4,2,2,4,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
2,2,3,3,2,2,2,2,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
3,3,3,3,2,2,2,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
2,3,3,3,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955
3,3,3,2,3,3,2,3,72.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.012321768343242
3,3,2,2,4,4,2,4,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
2,1,4,4,2,2,5,1,57.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.540435200415969
2,2,3,3,3,2,3,2,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565
3,3,2,2,2,2,4,1,65.0,34,177.0,0.0,0.0,0.0,1.0,0.0,1.0,6.1605888542476706
5,5,4,3,4,4,2,5,80.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.979308669739392
5,5,3,3,4,4,2,4,69.0,33,21.0,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934
3,2,3,3,3,4,2,4,59.0,35,46.0,0.0,0.0,0.0,1.0,1.0,0.0,5.574192390993974
3,3,2,2,3,3,3,3,54.0,35,3.0,0.0,0.0,0.0,1.0,0.0,1.0,6.9783647017833665
3,3,2,2,5,5,2,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108
3,2,4,3,2,3,2,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845
3,3,3,2,1,2,2,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418
4,4,4,4,3,4,3,4,62.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.543257183550769
1,1,4,4,2,2,3,2,66.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675
4,3,2,2,4,4,1,4,57.0,35,8.0,1.0,0.0,0.0,0.0,1.0,0.0,6.415295050940548
2,2,2,2,3,3,3,3,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865
2,2,3,4,2,3,2,3,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
2,3,2,3,3,3,2,3,60.0,35,31.0,0.0,0.0,0.0,1.0,0.0,1.0,7.058410845951214
1,4,4,4,5,4,4,2,60.0,31,3.0,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901
3,3,3,3,1,3,3,3,58.0,34,16.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0922499195898805
3,3,3,3,3,3,3,2,56.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.684234604248997
2,2,2,3,2,3,4,2,66.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.5993241764951485
2,5,2,3,4,4,4,2,90.0,28,22.0,0.0,0.0,0.0,1.0,0.0,1.0,7.155337808555683
5,5,3,3,5,4,4,3,65.0,33,29.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1911068779812135
2,2,2,2,1,1,2,1,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
3,3,3,3,3,3,3,3,63.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934
4,3,3,2,4,4,2,4,66.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.8350350171139365
3,3,5,5,1,1,5,1,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575
2,2,3,3,3,3,3,2,59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.881889070960145
4,4,2,2,4,4,2,3,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
4,5,3,2,5,3,3,4,66.0,33,62.0,0.0,0.0,0.0,1.0,1.0,0.0,6.46835385483181
4,4,4,4,3,3,3,3,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015
4,4,2,1,4,4,2,4,58.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.183624692003495
3,2,4,4,3,3,3,3,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525
3,3,5,5,2,2,4,2,59.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946
2,2,5,5,2,1,5,1,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992
2,5,3,2,4,4,2,4,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.269608968765189
2,2,2,2,3,2,3,3,67.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158
1,4,3,4,2,1,4,1,73.0,31,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.748601097630438
2,2,4,5,1,1,5,1,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842
4,3,3,3,5,4,4,2,62.0,33,27.0,0.0,0.0,0.0,1.0,0.0,1.0,6.671707034429164
5,4,3,2,4,4,2,4,58.0,35,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.671820730010102
4,4,4,4,5,5,5,2,57.0,35,13.0,0.0,0.0,0.0,1.0,0.0,1.0,5.558240225563053
2,2,3,3,3,3,3,3,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491
2,2,1,1,5,4,1,5,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
3,3,2,2,4,4,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
3,3,4,4,4,4,3,2,62.0,33,145.0,0.0,0.0,0.0,1.0,1.0,0.0,6.611181559501808
3,4,4,4,2,2,3,3,48.0,37,54.0,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068
2,2,4,4,3,2,3,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992
4,4,2,1,4,4,1,4,57.0,36,45.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5451303425127225
2,2,5,5,2,2,5,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
1,1,4,4,2,2,4,1,75.0,32,26.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8350110521422645
2,2,2,2,3,3,1,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
2,2,2,2,4,4,1,5,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
4,4,2,2,4,4,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.405893135335709
2,4,2,2,1,1,3,2,65.0,33,44.0,0.0,0.0,0.0,1.0,1.0,0.0,5.583996112142152
3,4,3,4,3,3,3,3,63.0,33,45.0,0.0,0.0,0.0,1.0,0.0,1.0,8.357432419530094
3,3,2,2,3,3,2,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
2,2,4,3,2,3,3,3,67.0,31,22.0,1.0,0.0,0.0,0.0,1.0,0.0,7.071520297519047
4,4,2,2,5,5,2,5,60.0,34,9.0,0.0,0.0,1.0,0.0,0.0,1.0,6.839885533378197
4,5,2,2,5,5,2,5,73.0,31,41.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102
2,3,5,5,3,3,3,2,57.0,36,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476
3,3,3,2,2,3,2,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553555135024763
4,4,2,1,5,5,1,5,60.0,34,149.0,0.0,0.0,0.0,1.0,1.0,0.0,6.435550974431423
3,4,3,3,4,4,3,3,72.0,31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165
4,4,2,3,2,3,3,2,60.0,34,17.0,0.0,0.0,0.0,1.0,1.0,0.0,7.211324537457537
