hum,tem,uv,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
65,32,0,0.0,1.0,0.0,0.0,1.0,2.5978165201310373
99,30,0,0.0,0.0,1.0,0.0,1.0,4.270484997322511
99,29,0,0.0,0.0,1.0,0.0,1.0,4.980341053153018
71,32,0,0.0,0.0,1.0,1.0,0.0,3.517766139469356
95,30,0,0.0,0.0,1.0,0.0,1.0,4.944943468264505
63,32,0,0.0,1.0,0.0,0.0,1.0,2.238682923595125
84,29,0,0.0,0.0,1.0,0.0,1.0,3.2540787801416458
70,32,0,0.0,1.0,0.0,0.0,1.0,3.8247765897726715
70,32,0,0.0,1.0,0.0,0.0,1.0,3.4990732687641013
99,30,0,0.0,0.0,1.0,0.0,1.0,4.85777044830562
79,37,1,1.0,0.0,0.0,1.0,0.0,3.6920038947725295
84,30,0,0.0,0.0,1.0,0.0,1.0,4.308683694901209
91,30,0,0.0,1.0,0.0,0.0,1.0,3.955840890416044
89,32,0,0.0,1.0,0.0,0.0,1.0,5.022489960303126
84,31,0,0.0,0.0,1.0,0.0,1.0,4.850666258406999
52,31,0,0.0,1.0,0.0,0.0,1.0,2.8257721691851114
82,39,0,1.0,0.0,0.0,1.0,0.0,5.180645153653383
76,30,0,0.0,0.0,1.0,0.0,1.0,5.160014730312404
64,33,0,0.0,0.0,1.0,0.0,1.0,2.5533289215684256
99,29,0,0.0,0.0,1.0,0.0,1.0,3.746917257320704
86,29,0,0.0,0.0,1.0,0.0,1.0,2.3982915926084742
72,32,0,0.0,1.0,0.0,0.0,1.0,4.268335906403786
84,29,0,0.0,0.0,1.0,0.0,1.0,2.1958428500110374
74,30,0,0.0,1.0,0.0,0.0,1.0,5.10713829774534
71,30,0,0.0,1.0,0.0,0.0,1.0,4.221677779316364
65,31,0,0.0,0.0,1.0,0.0,1.0,2.556859248172376
74,31,0,0.0,1.0,0.0,0.0,1.0,3.3481408004353588
89,32,0,0.0,1.0,0.0,0.0,1.0,4.817786947084903
99,30,0,0.0,0.0,1.0,0.0,1.0,3.2193982092110334
98,29,0,0.0,0.0,1.0,0.0,1.0,4.177994014963995
47,32,0,0.0,1.0,0.0,0.0,1.0,4.168493622709827
62,33,0,0.0,1.0,0.0,0.0,1.0,2.3859050946331664
91,32,0,0.0,1.0,0.0,0.0,1.0,3.0832974179131645
49,31,0,0.0,1.0,0.0,0.0,1.0,4.380719503348786
33,41,1,1.0,0.0,0.0,1.0,0.0,2.5664278717439157
48,31,0,0.0,1.0,0.0,0.0,1.0,4.825117509806953
61,41,0,1.0,0.0,0.0,1.0,0.0,2.652225123565072
69,30,0,0.0,0.0,1.0,0.0,1.0,3.0545137873012616
99,30,0,0.0,0.0,1.0,0.0,1.0,3.2480991720633967
83,29,0,0.0,0.0,1.0,0.0,1.0,4.17667904044318
72,35,0,1.0,0.0,0.0,1.0,0.0,2.5942399417446897
95,30,0,0.0,1.0,0.0,0.0,1.0,4.800093081383214
59,41,0,1.0,0.0,0.0,1.0,0.0,2.8374500018037354
51,31,0,0.0,1.0,0.0,0.0,1.0,2.174902909590568
73,31,0,0.0,1.0,0.0,0.0,1.0,4.79887648045605
77,33,0,0.0,0.0,1.0,0.0,1.0,3.078000738882166
85,29,0,0.0,0.0,1.0,0.0,1.0,3.1251512260544394
84,28,0,0.0,0.0,1.0,0.0,1.0,2.80904427537442
83,31,0,0.0,1.0,0.0,0.0,1.0,5.195590665909852
86,30,0,0.0,0.0,1.0,0.0,1.0,5.1082020265418535
93,30,0,0.0,0.0,1.0,0.0,1.0,2.2628354113871474
59,40,0,1.0,0.0,0.0,1.0,0.0,3.0897244763859155
94,31,0,0.0,1.0,0.0,0.0,1.0,2.392105661621937
51,42,0,1.0,0.0,0.0,1.0,0.0,2.253887041252628
49,30,0,0.0,1.0,0.0,0.0,1.0,4.756649684879516
99,29,0,0.0,0.0,1.0,0.0,1.0,3.258538666959124
74,31,0,0.0,1.0,0.0,0.0,1.0,2.630578691019681
90,31,0,0.0,1.0,0.0,0.0,1.0,4.454437355207316
65,33,0,0.0,0.0,1.0,0.0,1.0,2.553418709783993
65,32,0,0.0,0.0,1.0,0.0,1.0,2.55204193601444
32,41,1,1.0,0.0,0.0,1.0,0.0,2.2468672014770696
79,30,0,0.0,0.0,1.0,0.0,1.0,2.3107860399207967
43,32,0,0.0,1.0,0.0,0.0,1.0,3.3265841071080584
52,41,0,1.0,0.0,0.0,1.0,0.0,3.4852738458169754
76,32,0,0.0,0.0,1.0,0.0,1.0,2.5619392317414937
82,31,0,0.0,0.0,1.0,0.0,1.0,2.625122363256914
96,30,0,0.0,1.0,0.0,0.0,1.0,3.1078714411891717
70,41,1,1.0,0.0,0.0,1.0,0.0,4.799767678109651
99,31,0,0.0,0.0,1.0,0.0,1.0,2.3049026314954784
72,32,0,0.0,1.0,0.0,0.0,1.0,2.820672848618525
71,30,0,0.0,1.0,0.0,0.0,1.0,4.571204131846843
50,39,1,1.0,0.0,0.0,1.0,0.0,2.940717113639768
78,37,0,1.0,0.0,0.0,1.0,0.0,2.3240274854329708
68,33,0,0.0,0.0,1.0,0.0,1.0,2.553761308762992
81,29,0,0.0,0.0,1.0,0.0,1.0,4.630360953302369
77,37,1,1.0,0.0,0.0,1.0,0.0,4.427976306703757
95,31,0,0.0,0.0,1.0,0.0,1.0,2.56243900878654
53,39,0,1.0,0.0,0.0,1.0,0.0,4.7883394870373355
63,36,0,1.0,0.0,0.0,1.0,0.0,3.6113565744950153
89,30,0,0.0,0.0,1.0,0.0,1.0,4.795958177325372
74,40,0,1.0,0.0,0.0,1.0,0.0,3.962642417746965
74,31,0,0.0,1.0,0.0,0.0,1.0,3.1607826334748736
76,29,0,0.0,0.0,1.0,0.0,1.0,5.053190105018046
64,40,0,1.0,0.0,0.0,1.0,0.0,4.152941643072704
78,30,0,0.0,0.0,1.0,0.0,1.0,4.2726492844486055
72,31,0,0.0,0.0,1.0,0.0,1.0,2.766082731077083
81,33,0,0.0,1.0,0.0,0.0,1.0,3.2238610920837463
99,29,0,0.0,0.0,1.0,0.0,1.0,5.2274195161350745
70,32,0,0.0,0.0,1.0,0.0,1.0,4.205063046631696
96,31,0,0.0,1.0,0.0,0.0,1.0,3.3188584299199886
80,28,0,0.0,0.0,1.0,0.0,1.0,2.3464464857329657
90,32,0,0.0,1.0,0.0,0.0,1.0,4.042570806553097
90,31,0,0.0,1.0,0.0,0.0,1.0,4.803239141128888
66,36,0,1.0,0.0,0.0,1.0,0.0,4.871044332694755
81,30,0,0.0,0.0,1.0,0.0,1.0,2.603074956973003
35,39,0,1.0,0.0,0.0,1.0,0.0,2.559349873522885
81,35,0,1.0,0.0,0.0,1.0,0.0,3.1825239183762233
54,39,0,1.0,0.0,0.0,1.0,0.0,4.360669903595423
72,32,0,0.0,0.0,1.0,1.0,0.0,5.093883519750854
79,29,0,0.0,0.0,1.0,0.0,1.0,2.5407989512431617
86,28,0,0.0,0.0,1.0,0.0,1.0,2.417733307661777
74,34,0,0.0,1.0,0.0,0.0,1.0,2.6535208664701853
86,29,0,0.0,0.0,1.0,0.0,1.0,4.341158453494932
53,43,1,1.0,0.0,0.0,1.0,0.0,3.749874466504001
80,28,0,0.0,0.0,1.0,0.0,1.0,2.5798594252525144
71,30,0,0.0,1.0,0.0,0.0,1.0,4.379653012494953
57,36,0,1.0,0.0,0.0,1.0,0.0,4.112491668077078
96,32,0,0.0,1.0,0.0,0.0,1.0,5.188565037995343
73,30,0,0.0,1.0,0.0,0.0,1.0,2.4309121365300537
68,42,0,1.0,0.0,0.0,1.0,0.0,4.012415501472974
84,34,0,0.0,1.0,0.0,0.0,1.0,3.974695987041596
88,30,0,0.0,0.0,1.0,0.0,1.0,4.656063087454926
74,30,0,0.0,0.0,1.0,0.0,1.0,3.785481305471927
69,37,0,0.0,0.0,1.0,1.0,0.0,2.63340829156954
79,29,0,0.0,0.0,1.0,0.0,1.0,2.934681497272896
87,34,0,1.0,0.0,0.0,1.0,0.0,3.678329189565499
87,29,0,0.0,0.0,1.0,0.0,1.0,5.052456595123819
70,32,0,0.0,1.0,0.0,0.0,1.0,3.3828404792942823
71,31,0,0.0,1.0,0.0,0.0,1.0,3.842749207014649
88,32,0,0.0,0.0,1.0,0.0,1.0,3.2659345650768663
68,32,0,0.0,1.0,0.0,0.0,1.0,2.4598394934093983
67,33,0,0.0,0.0,1.0,0.0,1.0,2.553483471797603
80,34,0,1.0,0.0,0.0,1.0,0.0,3.2709921676654594
48,31,0,0.0,1.0,0.0,0.0,1.0,4.559848224111337
77,30,0,0.0,0.0,1.0,0.0,1.0,5.1534394013776526
33,41,0,1.0,0.0,0.0,1.0,0.0,3.0233657721135185
79,28,0,0.0,0.0,1.0,0.0,1.0,3.3420515555326897
80,30,0,0.0,0.0,1.0,0.0,1.0,4.84312146605416
83,30,0,0.0,0.0,1.0,0.0,1.0,2.3325852738984003
53,39,1,1.0,0.0,0.0,1.0,0.0,4.194415441724831
71,41,0,1.0,0.0,0.0,1.0,0.0,3.744254324309249
50,31,0,0.0,1.0,0.0,0.0,1.0,4.014984761556477
85,29,0,0.0,0.0,1.0,0.0,1.0,3.5337187283415283
74,32,0,0.0,0.0,1.0,0.0,1.0,4.8867315059519925
88,31,0,0.0,1.0,0.0,0.0,1.0,4.812945739373623
89,32,0,0.0,1.0,0.0,0.0,1.0,2.435973118289562
73,33,0,0.0,1.0,0.0,0.0,1.0,3.5815062850172716
88,32,0,0.0,1.0,0.0,0.0,1.0,3.665492326512916
99,30,0,0.0,0.0,1.0,0.0,1.0,4.162471974550809
81,36,0,1.0,0.0,0.0,1.0,0.0,4.7904087026610975
68,38,0,1.0,0.0,0.0,1.0,0.0,2.4208698158298985
84,29,0,0.0,0.0,1.0,0.0,1.0,3.0278483882588616
74,30,0,0.0,0.0,1.0,0.0,1.0,4.8296551560585215
75,33,0,0.0,1.0,0.0,0.0,1.0,2.5789378437171626
85,34,0,1.0,0.0,0.0,1.0,0.0,3.8744353179954736
92,31,0,0.0,0.0,1.0,0.0,1.0,5.201933238945225
71,31,0,0.0,1.0,0.0,0.0,1.0,4.247309905877001
83,39,1,1.0,0.0,0.0,1.0,0.0,3.570855895865938
99,29,0,0.0,0.0,1.0,0.0,1.0,5.161427309271179
79,29,0,0.0,0.0,1.0,0.0,1.0,2.3919349150691587
99,31,0,0.0,0.0,1.0,0.0,1.0,5.191700551798599
77,30,0,0.0,1.0,0.0,0.0,1.0,2.2860973945193037
61,42,0,1.0,0.0,0.0,1.0,0.0,4.71451513066701
97,29,0,0.0,0.0,1.0,0.0,1.0,2.4170448754606686
79,30,0,0.0,0.0,1.0,0.0,1.0,4.2001738023021895
64,39,0,1.0,0.0,0.0,1.0,0.0,4.938957745359486
70,42,1,1.0,0.0,0.0,1.0,0.0,2.652723366875669
78,37,0,1.0,0.0,0.0,1.0,0.0,2.4060260085499894
55,40,0,1.0,0.0,0.0,1.0,0.0,3.028937649874847
97,28,0,0.0,0.0,1.0,0.0,1.0,2.4131871416171444
73,30,0,0.0,0.0,1.0,0.0,1.0,2.354753956872817
80,38,0,1.0,0.0,0.0,1.0,0.0,2.8253982689836223
74,35,0,1.0,0.0,0.0,1.0,0.0,2.2489141336342304
52,32,0,0.0,1.0,0.0,0.0,1.0,2.4843631951083616
63,31,0,0.0,1.0,0.0,0.0,1.0,2.645503676628881
67,31,0,0.0,0.0,1.0,0.0,1.0,2.5551659205364063
73,31,0,0.0,1.0,0.0,0.0,1.0,2.780187511330208
79,36,0,1.0,0.0,0.0,1.0,0.0,4.848303476697848
91,32,0,0.0,1.0,0.0,0.0,1.0,3.8210819452281153
83,39,1,1.0,0.0,0.0,1.0,0.0,3.4770726365451816
60,36,0,1.0,0.0,0.0,1.0,0.0,3.6133706415379536
99,28,0,0.0,0.0,1.0,0.0,1.0,4.7972063677801575
99,28,0,0.0,0.0,1.0,0.0,1.0,3.8251434009128844
98,28,0,0.0,0.0,1.0,0.0,1.0,3.5682927346813798
42,31,0,0.0,1.0,0.0,0.0,1.0,2.760633273928341
87,32,0,0.0,1.0,0.0,0.0,1.0,3.255491945593794
75,31,0,0.0,1.0,0.0,0.0,1.0,2.7146230401806486
73,35,0,1.0,0.0,0.0,1.0,0.0,2.2488001773969484
74,32,0,0.0,0.0,1.0,1.0,0.0,4.945227024495303
61,40,0,1.0,0.0,0.0,1.0,0.0,2.8360085776555444
54,31,0,0.0,1.0,0.0,0.0,1.0,2.2315164122100426
72,31,0,0.0,1.0,0.0,0.0,1.0,4.652608551647841
91,32,0,0.0,1.0,0.0,0.0,1.0,2.362206116276353
70,39,1,1.0,0.0,0.0,1.0,0.0,4.422948409772358
59,32,0,0.0,1.0,0.0,0.0,1.0,2.283928985016872
72,32,0,0.0,0.0,1.0,1.0,0.0,3.800857939356183
80,30,0,0.0,0.0,1.0,0.0,1.0,2.606903352972
95,30,0,0.0,0.0,1.0,0.0,1.0,4.540277906364235
77,29,0,0.0,0.0,1.0,0.0,1.0,4.776471546697564
30,43,1,1.0,0.0,0.0,1.0,0.0,3.169303407313365
63,38,1,1.0,0.0,0.0,1.0,0.0,2.2483150614002985
79,27,0,0.0,0.0,1.0,0.0,1.0,2.334892450139205
99,30,0,0.0,0.0,1.0,0.0,1.0,3.5650873728138763
74,40,0,1.0,0.0,0.0,1.0,0.0,2.271165324994737
80,30,0,0.0,0.0,1.0,0.0,1.0,3.851716461379637
67,35,0,1.0,0.0,0.0,1.0,0.0,2.578383104689181
75,31,0,0.0,1.0,0.0,0.0,1.0,5.0419906216901484
99,30,0,0.0,1.0,0.0,0.0,1.0,2.5855946083982393
83,27,0,0.0,0.0,1.0,0.0,1.0,3.245211020159932
77,33,0,0.0,1.0,0.0,0.0,1.0,2.3915869286593088
77,29,0,0.0,0.0,1.0,0.0,1.0,2.559006431028163
83,31,0,0.0,1.0,0.0,0.0,1.0,5.174493749310706
80,30,0,0.0,0.0,1.0,0.0,1.0,2.621253541005185
43,31,0,0.0,1.0,0.0,0.0,1.0,3.6001159054138143
74,33,0,0.0,0.0,1.0,1.0,0.0,3.955115735487359
84,31,0,0.0,0.0,1.0,0.0,1.0,2.4110470335551417
63,42,1,1.0,0.0,0.0,1.0,0.0,2.9460891133447538
86,30,0,0.0,0.0,1.0,0.0,1.0,4.791680545791117
58,43,1,1.0,0.0,0.0,1.0,0.0,4.343868458814626
85,29,0,0.0,0.0,1.0,0.0,1.0,2.6016655871487533
95,32,0,0.0,1.0,0.0,0.0,1.0,2.2243605588581614
99,30,0,0.0,0.0,1.0,0.0,1.0,2.9938047414441376
67,33,0,0.0,1.0,0.0,0.0,1.0,2.3968092075299445
72,42,0,1.0,0.0,0.0,1.0,0.0,2.4418113655730838
88,28,0,0.0,0.0,1.0,0.0,1.0,4.94978266253134
75,40,0,1.0,0.0,0.0,1.0,0.0,2.2403074125956337
98,28,0,0.0,0.0,1.0,0.0,1.0,3.2511172555683987
91,32,0,0.0,1.0,0.0,0.0,1.0,4.8157356969342375
94,27,0,0.0,0.0,1.0,0.0,1.0,2.6702443740459487
92,33,0,0.0,1.0,0.0,0.0,1.0,4.873271637701391
79,31,0,0.0,0.0,1.0,0.0,1.0,2.3580044468440917
99,29,0,0.0,0.0,1.0,0.0,1.0,2.263042355680758
68,28,0,0.0,0.0,1.0,0.0,1.0,2.5394943206621097
97,30,0,0.0,0.0,1.0,0.0,1.0,3.952863846716272
71,31,0,0.0,1.0,0.0,0.0,1.0,4.327838431460373
99,29,0,0.0,0.0,1.0,0.0,1.0,4.814862192364502
88,30,0,0.0,0.0,1.0,0.0,1.0,4.397519436054728
98,29,0,0.0,0.0,1.0,0.0,1.0,3.3437792261714256
99,28,0,0.0,0.0,1.0,0.0,1.0,4.79847547343105
77,37,0,1.0,0.0,0.0,1.0,0.0,2.352730306590994
66,37,0,1.0,0.0,0.0,1.0,0.0,2.9919563027699034
67,36,0,1.0,0.0,0.0,1.0,0.0,3.297704996686128
81,34,0,0.0,1.0,0.0,0.0,1.0,3.078073137872591
99,28,0,0.0,0.0,1.0,0.0,1.0,4.777002655497525
43,37,0,0.0,0.0,1.0,1.0,0.0,2.5523181548213336
75,30,0,0.0,0.0,1.0,0.0,1.0,5.1641387245464765
79,31,0,0.0,1.0,0.0,0.0,1.0,2.266996576488776
87,33,0,0.0,1.0,0.0,0.0,1.0,2.2495684306763244
91,31,0,0.0,1.0,0.0,0.0,1.0,4.5425273051173205
49,32,0,0.0,1.0,0.0,0.0,1.0,4.806494776753818
86,31,0,0.0,1.0,0.0,0.0,1.0,5.0206352163889365
77,38,1,1.0,0.0,0.0,1.0,0.0,5.0368388620172375
59,36,0,1.0,0.0,0.0,1.0,0.0,4.9073775302925835
74,31,0,0.0,0.0,1.0,0.0,1.0,4.787226306110624
81,30,0,0.0,0.0,1.0,0.0,1.0,4.573914044472269
76,31,0,0.0,1.0,0.0,0.0,1.0,2.2252216974708308
74,31,0,0.0,0.0,1.0,0.0,1.0,3.586483352181014
83,29,0,0.0,0.0,1.0,0.0,1.0,4.004374980193665
70,32,0,0.0,0.0,1.0,0.0,1.0,4.243578399861799
76,31,0,0.0,1.0,0.0,0.0,1.0,5.105998668946978
95,30,0,0.0,0.0,1.0,0.0,1.0,4.869391931483992
73,31,0,0.0,1.0,0.0,0.0,1.0,4.83130229558196
84,33,0,0.0,1.0,0.0,0.0,1.0,2.407616698678168
88,32,0,0.0,0.0,1.0,0.0,1.0,2.4223188597810843
70,29,0,0.0,1.0,0.0,0.0,1.0,2.7855820698907707
76,39,0,1.0,0.0,0.0,1.0,0.0,4.562424898289604
73,39,0,1.0,0.0,0.0,1.0,0.0,4.682988581784298
79,30,0,0.0,0.0,1.0,0.0,1.0,2.250491762646476
75,30,0,0.0,1.0,0.0,0.0,1.0,5.1632844686392
90,31,0,0.0,1.0,0.0,0.0,1.0,4.6348891852300085
85,33,0,0.0,1.0,0.0,0.0,1.0,2.5764960837384367
99,29,0,0.0,0.0,1.0,0.0,1.0,4.161899031232476
87,31,0,0.0,1.0,0.0,0.0,1.0,4.785468150577754
89,33,0,1.0,0.0,0.0,1.0,0.0,4.288805583768174
94,30,0,0.0,0.0,1.0,0.0,1.0,4.982302185328496
79,31,0,0.0,1.0,0.0,0.0,1.0,3.6722459560719294
99,29,0,0.0,0.0,1.0,0.0,1.0,3.39978753973952
77,37,0,1.0,0.0,0.0,1.0,0.0,3.282591865380611
73,33,0,0.0,0.0,1.0,1.0,0.0,4.6340823109578535
74,31,0,0.0,0.0,1.0,0.0,1.0,3.121671814096667
71,32,0,0.0,0.0,1.0,1.0,0.0,3.535930590046199
81,30,0,0.0,0.0,1.0,0.0,1.0,4.456337803354572
99,29,0,0.0,0.0,1.0,0.0,1.0,4.67476903099497
75,37,1,1.0,0.0,0.0,1.0,0.0,5.057351830042118
72,36,0,1.0,0.0,0.0,1.0,0.0,2.5788716213304084
77,31,0,0.0,0.0,1.0,0.0,1.0,4.526624734999402
80,35,0,1.0,0.0,0.0,1.0,0.0,3.102135553028768
80,38,0,1.0,0.0,0.0,1.0,0.0,2.8388448498240564
73,31,0,0.0,1.0,0.0,0.0,1.0,4.73368745125551
82,28,0,0.0,0.0,1.0,0.0,1.0,4.127676399665482
43,33,0,0.0,1.0,0.0,0.0,1.0,2.8394165037433954
85,30,0,0.0,1.0,0.0,0.0,1.0,2.4239291140083616
71,30,0,0.0,1.0,0.0,0.0,1.0,4.796116129785222
79,32,0,0.0,0.0,1.0,0.0,1.0,4.473531597318637
73,31,0,0.0,1.0,0.0,0.0,1.0,4.304448228213948
81,37,0,1.0,0.0,0.0,1.0,0.0,3.402788558337001
75,30,0,0.0,0.0,1.0,0.0,1.0,4.6193130617114315
59,41,1,1.0,0.0,0.0,1.0,0.0,2.818481068174364
65,31,0,0.0,0.0,1.0,0.0,1.0,2.5542274405075687
82,29,0,0.0,0.0,1.0,0.0,1.0,4.768551093595352
82,29,0,0.0,0.0,1.0,0.0,1.0,4.393965211977854
75,38,0,1.0,0.0,0.0,1.0,0.0,4.886117032471806
55,43,0,1.0,0.0,0.0,1.0,0.0,2.669600557614475
71,33,0,0.0,0.0,1.0,1.0,0.0,3.21376322881239
74,40,0,1.0,0.0,0.0,1.0,0.0,4.987137957728729
43,36,0,0.0,0.0,1.0,1.0,0.0,2.551224563476216
73,39,0,1.0,0.0,0.0,1.0,0.0,2.2764006786011546
62,38,1,1.0,0.0,0.0,1.0,0.0,2.3258374177485197
79,29,0,0.0,0.0,1.0,0.0,1.0,4.033155111262285
81,30,0,0.0,0.0,1.0,0.0,1.0,4.5087380952266125
61,41,0,1.0,0.0,0.0,1.0,0.0,2.4315325530293586
68,29,0,0.0,0.0,1.0,0.0,1.0,3.0341751636547043
79,29,0,0.0,0.0,1.0,0.0,1.0,4.404374530544837
68,36,0,1.0,0.0,0.0,1.0,0.0,5.0170286917240166
81,33,0,0.0,1.0,0.0,0.0,1.0,2.898158789931335
70,31,0,0.0,1.0,0.0,0.0,1.0,5.209933640079098
48,31,0,0.0,1.0,0.0,0.0,1.0,4.832797802492639
77,37,0,1.0,0.0,0.0,1.0,0.0,2.3738546754372547
67,39,1,1.0,0.0,0.0,1.0,0.0,2.6792428766941794
54,44,0,1.0,0.0,0.0,1.0,0.0,3.5285368461169737
99,30,0,0.0,0.0,1.0,0.0,1.0,2.6665342564468415
73,32,0,0.0,1.0,0.0,0.0,1.0,4.579510460100713
58,40,0,1.0,0.0,0.0,1.0,0.0,2.8407210461341914
84,29,0,0.0,0.0,1.0,0.0,1.0,2.1733399824682
48,31,0,0.0,1.0,0.0,0.0,1.0,4.477262968066305
59,37,0,1.0,0.0,0.0,1.0,0.0,2.539567133455302
57,40,0,1.0,0.0,0.0,1.0,0.0,2.977120972185776
90,28,0,0.0,0.0,1.0,0.0,1.0,2.3474267117778904
86,35,0,1.0,0.0,0.0,1.0,0.0,4.828210127942844
73,32,0,0.0,0.0,1.0,0.0,1.0,2.3913034003965805
83,27,0,0.0,0.0,1.0,0.0,1.0,2.301955146747632
42,32,0,0.0,1.0,0.0,0.0,1.0,3.0809470026511185
73,31,0,0.0,1.0,0.0,0.0,1.0,3.2481109882089587
99,30,0,0.0,0.0,1.0,0.0,1.0,4.791106158244263
62,32,0,0.0,1.0,0.0,0.0,1.0,2.3318987512201317
43,32,0,0.0,1.0,0.0,0.0,1.0,2.7349130592924142
77,30,0,0.0,0.0,1.0,0.0,1.0,2.2487829113905002
72,39,1,1.0,0.0,0.0,1.0,0.0,4.849663346272502
61,27,0,0.0,0.0,1.0,0.0,1.0,2.683521169270162
85,30,0,0.0,1.0,0.0,0.0,1.0,4.862478043891798
76,34,0,0.0,0.0,1.0,0.0,1.0,3.2390868909974504
66,31,0,0.0,0.0,1.0,0.0,1.0,2.555870044097604
67,33,0,0.0,0.0,1.0,0.0,1.0,2.558374689575134
70,30,0,0.0,1.0,0.0,0.0,1.0,2.7859468715338243
46,31,0,0.0,1.0,0.0,0.0,1.0,4.339536417822148
78,38,0,1.0,0.0,0.0,1.0,0.0,2.9385857593061155
46,42,0,1.0,0.0,0.0,1.0,0.0,3.0781891693877363
73,33,0,0.0,0.0,1.0,1.0,0.0,3.9848385221092495
75,40,0,1.0,0.0,0.0,1.0,0.0,3.955591552223264
70,40,1,1.0,0.0,0.0,1.0,0.0,3.399965337740761
63,32,0,0.0,1.0,0.0,0.0,1.0,2.2405403057548137
81,39,0,1.0,0.0,0.0,1.0,0.0,3.4126668607406803
72,32,0,0.0,1.0,0.0,0.0,1.0,2.464213939464744
66,31,0,0.0,1.0,0.0,0.0,1.0,2.570143600327879
66,41,0,1.0,0.0,0.0,1.0,0.0,3.5434020505477024
98,28,0,0.0,0.0,1.0,0.0,1.0,3.1565518388687672
68,36,0,1.0,0.0,0.0,1.0,0.0,4.836403608412582
89,32,0,0.0,1.0,0.0,0.0,1.0,2.463669365113073
83,30,0,0.0,0.0,1.0,0.0,1.0,2.3659208530083435
74,30,0,0.0,0.0,1.0,0.0,1.0,3.8076941063147367
72,40,1,1.0,0.0,0.0,1.0,0.0,2.720544540976026
50,31,0,0.0,1.0,0.0,0.0,1.0,3.701549413193923
72,31,0,0.0,1.0,0.0,0.0,1.0,4.839334310576498
71,30,0,0.0,1.0,0.0,0.0,1.0,5.190407104739849
99,29,0,0.0,0.0,1.0,0.0,1.0,3.8891802311075954
96,31,0,0.0,1.0,0.0,0.0,1.0,3.050897395299073
60,36,0,1.0,0.0,0.0,1.0,0.0,4.77087958038229
83,30,0,0.0,0.0,1.0,0.0,1.0,4.80389682169647
77,31,0,0.0,1.0,0.0,0.0,1.0,4.0237839619982
95,30,0,0.0,1.0,0.0,0.0,1.0,3.0349860036251832
98,30,0,0.0,0.0,1.0,0.0,1.0,2.2494150954929566
86,32,0,0.0,1.0,0.0,0.0,1.0,5.171634601842125
82,38,0,1.0,0.0,0.0,1.0,0.0,3.1070972151682263
67,32,0,0.0,0.0,1.0,0.0,1.0,2.5555838234251387
65,41,0,1.0,0.0,0.0,1.0,0.0,2.6168522458819004
64,33,0,0.0,0.0,1.0,0.0,1.0,2.5543301559991067
61,35,0,1.0,0.0,0.0,1.0,0.0,3.1035977536111483
69,32,0,0.0,1.0,0.0,0.0,1.0,3.039613047121468
99,29,0,0.0,0.0,1.0,0.0,1.0,4.851415235351067
66,39,1,1.0,0.0,0.0,1.0,0.0,2.853010384887442
81,30,0,0.0,0.0,1.0,0.0,1.0,2.2535464961209866
54,43,1,1.0,0.0,0.0,1.0,0.0,3.6142184774539046
62,36,0,1.0,0.0,0.0,1.0,0.0,4.932321642332017
76,34,0,0.0,0.0,1.0,0.0,1.0,2.5573184420624817
99,30,0,0.0,0.0,1.0,0.0,1.0,4.442219862401221
73,34,0,0.0,0.0,1.0,1.0,0.0,3.034007739029178
51,31,0,0.0,1.0,0.0,0.0,1.0,3.3744735427244894
52,31,0,0.0,1.0,0.0,0.0,1.0,2.859311862900649
66,33,0,0.0,0.0,1.0,0.0,1.0,2.5541970459300916
72,31,0,0.0,1.0,0.0,0.0,1.0,3.6641385564411477
52,31,0,0.0,1.0,0.0,0.0,1.0,2.395522819110784
73,33,0,0.0,0.0,1.0,1.0,0.0,2.8286211607165836
76,31,0,0.0,1.0,0.0,0.0,1.0,5.2055403657522925
74,32,0,0.0,1.0,0.0,0.0,1.0,2.8151994994630374
77,30,0,0.0,0.0,1.0,0.0,1.0,2.2500588105674506
49,41,2,1.0,0.0,0.0,1.0,0.0,3.837803214160512
50,41,1,1.0,0.0,0.0,1.0,0.0,3.7022902037315553
54,32,0,0.0,1.0,0.0,0.0,1.0,2.2522885347468278
81,30,0,0.0,0.0,1.0,0.0,1.0,2.262666504766915
90,31,0,0.0,0.0,1.0,0.0,1.0,4.7236683499820495
95,30,0,0.0,0.0,1.0,0.0,1.0,2.3206154372914316
83,29,0,0.0,0.0,1.0,0.0,1.0,3.4130421652819614
82,34,0,0.0,1.0,0.0,0.0,1.0,3.066465591940528
51,30,0,0.0,1.0,0.0,0.0,1.0,3.3795109273568453
89,31,0,0.0,1.0,0.0,0.0,1.0,4.179708285039503
78,30,0,0.0,1.0,0.0,0.0,1.0,2.43166944937925
75,39,0,1.0,0.0,0.0,1.0,0.0,5.197674051637313
72,31,0,0.0,1.0,0.0,0.0,1.0,4.04759053463058
99,29,0,0.0,0.0,1.0,0.0,1.0,2.6605127125084693
77,39,0,1.0,0.0,0.0,1.0,0.0,2.174450041300664
66,31,0,0.0,0.0,1.0,0.0,1.0,2.5558811383048554
54,41,1,1.0,0.0,0.0,1.0,0.0,4.5655280640896425
72,31,0,0.0,0.0,1.0,0.0,1.0,2.585115939442357
79,29,0,0.0,0.0,1.0,0.0,1.0,4.156510452961029
