greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
4,4,4,4,5,5,5,2,57.0,35,13.0,0.0,0.0,0.0,1.0,0.0,1.0,5.558240225563053,27.22222222222222,26.11111111111111,94,2,29.76
2,2,3,3,3,3,3,3,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,30.0,26.11111111111111,79,0,29.73
2,2,1,1,5,4,1,5,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,32.77777777777778,23.88888888888889,59,6,29.73
3,3,2,2,4,4,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
3,3,4,4,4,4,3,2,62.0,33,145.0,0.0,0.0,0.0,1.0,1.0,0.0,6.611181559501808,31.11111111111111,25.0,70,1,29.73
3,4,4,4,2,2,3,3,48.0,37,54.0,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,27.77777777777778,26.11111111111111,89,7,29.76
2,2,4,4,3,2,3,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,27.77777777777778,27.22222222222222,94,2,29.73
4,4,2,1,4,4,1,4,57.0,36,45.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5451303425127225,32.22222222222222,25.0,66,9,29.7
2,2,5,5,2,2,5,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,32.22222222222222,22.22222222222222,55,9,29.64
1,1,4,4,2,2,4,1,75.0,32,26.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8350110521422645,28.88888888888889,26.11111111111111,84,1,29.73
2,2,2,2,3,3,1,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2,2,2,2,4,4,1,5,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,32.77777777777778,23.88888888888889,59,6,29.73
4,4,2,2,4,4,2,4,60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.405893135335709,30.0,25.0,74,9,29.7
2,4,2,2,1,1,3,2,65.0,33,44.0,0.0,0.0,0.0,1.0,1.0,0.0,5.583996112142152,31.11111111111111,23.88888888888889,66,5,29.76
3,4,3,4,3,3,3,3,63.0,33,45.0,0.0,0.0,0.0,1.0,0.0,1.0,8.357432419530094,31.11111111111111,26.11111111111111,75,10,29.7
3,3,2,2,3,3,2,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,32.22222222222222,25.0,66,6,29.73
2,2,4,3,2,3,3,3,67.0,31,22.0,1.0,0.0,0.0,0.0,1.0,0.0,7.071520297519047,32.22222222222222,22.77777777777778,59,5,29.64
4,4,2,2,5,5,2,5,60.0,34,9.0,0.0,0.0,1.0,0.0,0.0,1.0,6.839885533378197,28.88888888888889,26.11111111111111,84,10,29.67
4,5,2,2,5,5,2,5,73.0,31,41.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,27.77777777777778,26.11111111111111,89,2,29.73
2,3,5,5,3,3,3,2,57.0,36,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,27.77777777777778,26.11111111111111,89,7,29.76
3,3,3,2,2,3,2,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553555135024763,30.0,26.11111111111111,79,10,29.76
4,4,2,1,5,5,1,5,60.0,34,149.0,0.0,0.0,0.0,1.0,1.0,0.0,6.435550974431423,30.0,25.0,74,9,29.7
3,4,3,3,4,4,3,3,72.0,31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165,30.0,26.11111111111111,79,1,29.73
4,4,2,3,2,3,3,2,60.0,34,17.0,0.0,0.0,0.0,1.0,1.0,0.0,7.211324537457537,32.22222222222222,23.88888888888889,62,5,29.73
2,3,4,3,3,2,4,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.30981226464321,28.88888888888889,25.0,79,10,29.67
4,5,3,2,4,4,2,4,75.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.535289938867325,32.22222222222222,23.88888888888889,62,3,29.73
2,2,2,2,3,2,3,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,27.77777777777778,26.11111111111111,89,8,29.73
1,1,5,5,2,2,4,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,32.22222222222222,22.22222222222222,55,9,29.64
3,3,2,2,4,4,3,3,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
4,2,5,5,2,2,5,2,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,31.11111111111111,25.0,70,8,29.67
2,2,1,1,5,5,1,5,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,28.88888888888889,27.22222222222222,89,6,29.73
3,3,2,2,3,3,1,2,59.0,34,550.0,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967,32.77777777777778,25.0,63,7,29.64
3,3,3,3,3,4,3,3,89.0,28,17.0,0.0,0.0,0.0,1.0,1.0,0.0,8.330483281090004,32.22222222222222,23.88888888888889,62,5,29.73
2,2,4,4,2,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,28.88888888888889,25.0,79,7,29.7
3,4,3,2,3,4,2,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,28.88888888888889,27.22222222222222,89,6,29.73
3,2,4,5,1,1,4,2,49.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.6429957786218585,32.77777777777778,23.88888888888889,59,7,29.7
4,4,3,3,3,3,2,3,53.0,36,50.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665,32.77777777777778,23.88888888888889,59,2,29.67
1,1,5,5,1,1,4,1,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,32.22222222222222,25.0,66,7,29.67
3,3,5,5,2,1,5,1,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,31.11111111111111,25.0,70,2,29.61
4,3,2,3,3,2,3,2,63.0,32,105.0,1.0,0.0,0.0,0.0,1.0,0.0,6.182247444457492,32.77777777777778,22.77777777777778,55,5,29.67
2,2,4,4,1,1,3,3,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,31.11111111111111,25.0,70,2,29.61
3,4,4,4,4,3,2,3,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,27.77777777777778,27.22222222222222,94,2,29.73
2,2,4,4,2,2,3,2,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,32.77777777777778,23.88888888888889,59,2,29.67
2,2,4,4,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,32.77777777777778,23.88888888888889,59,6,29.73
3,3,3,3,2,2,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
3,3,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.6754364797939685,32.22222222222222,25.0,66,14,29.55
2,4,2,2,5,3,4,3,73.0,31,17.0,0.0,1.0,0.0,0.0,1.0,0.0,8.242636708111881,26.11111111111111,26.11111111111111,100,1,29.7
1,1,5,5,2,2,3,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,32.22222222222222,22.22222222222222,55,9,29.64
3,3,2,2,3,3,1,3,61.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424005102799696,32.22222222222222,25.0,66,7,29.73
2,2,4,4,2,2,4,2,75.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,32.77777777777778,23.88888888888889,59,6,29.64
2,2,4,3,2,2,1,1,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.953830733243893,31.11111111111111,25.0,70,7,29.67
3,3,3,3,5,5,5,1,89.0,28,12.0,0.0,0.0,0.0,1.0,0.0,1.0,7.908215272622181,26.11111111111111,26.11111111111111,100,3,29.76
3,3,2,2,4,4,2,4,64.0,33,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491,30.0,26.11111111111111,79,2,29.73
2,3,1,1,4,4,1,3,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,30.0,25.0,74,3,29.64
2,2,3,3,3,3,3,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,30.0,25.0,74,10,29.64
3,3,3,3,3,3,3,3,48.0,37,50.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,27.77777777777778,26.11111111111111,89,7,29.76
3,3,4,3,3,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
4,4,3,3,3,3,3,3,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675,31.11111111111111,25.0,70,12,29.61
3,3,2,2,3,2,3,3,55.0,36,28.0,1.0,0.0,0.0,0.0,1.0,0.0,7.125446182378829,32.77777777777778,25.0,63,10,29.67
3,3,3,3,2,2,3,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,32.22222222222222,23.88888888888889,62,5,29.73
2,2,1,1,4,4,1,4,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,32.77777777777778,25.0,63,7,29.64
3,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
3,3,3,3,3,3,2,3,75.0,32,26.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8350110521422645,28.88888888888889,26.11111111111111,84,1,29.73
1,1,3,3,3,3,3,3,68.0,32,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848,32.22222222222222,25.0,66,8,29.64
3,3,1,1,3,3,1,4,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,32.77777777777778,25.0,63,9,29.67
2,2,5,2,2,2,5,2,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,31.11111111111111,25.0,70,8,29.67
3,3,5,4,2,2,2,2,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,28.88888888888889,27.22222222222222,89,6,29.73
2,2,3,3,4,3,2,4,59.0,34,48.0,1.0,0.0,0.0,0.0,1.0,0.0,8.48366348779483,31.11111111111111,25.0,70,7,29.7
2,2,4,4,2,2,3,3,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
3,3,4,3,3,2,2,3,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2,2,4,4,3,3,3,4,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032,30.0,26.11111111111111,79,3,29.73
2,5,2,3,2,3,3,4,53.0,36,67.0,0.0,0.0,0.0,1.0,0.0,1.0,8.111679392091457,27.77777777777778,25.0,84,2,29.7
3,3,2,1,4,4,1,4,67.0,33,52.0,0.0,0.0,0.0,1.0,0.0,1.0,7.153792457838597,28.88888888888889,25.0,79,3,29.79
3,3,3,2,3,2,3,3,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
1,1,5,5,2,1,4,1,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,31.11111111111111,25.0,70,2,29.61
2,2,2,4,5,5,3,3,78.0,29,12.0,0.0,1.0,0.0,0.0,1.0,0.0,6.8656153828817805,26.11111111111111,26.11111111111111,100,1,29.7
3,5,3,3,2,2,2,3,53.0,36,5.0,0.0,0.0,0.0,1.0,1.0,0.0,8.257514151290863,32.22222222222222,25.0,66,8,29.7
3,3,3,3,2,3,2,3,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,31.11111111111111,25.0,70,8,29.67
3,3,4,4,2,2,4,2,51.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.553797947921642,32.77777777777778,23.88888888888889,59,7,29.7
3,3,3,2,2,2,2,3,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,32.22222222222222,25.0,66,7,29.67
4,3,3,3,3,3,3,4,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,32.22222222222222,22.22222222222222,55,9,29.64
3,3,1,1,4,4,1,4,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,32.77777777777778,25.0,63,7,29.64
3,3,4,3,3,3,4,2,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.578210988268254,27.77777777777778,26.11111111111111,89,9,29.64
1,1,2,2,4,4,2,4,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,32.77777777777778,25.0,63,9,29.67
5,5,2,2,5,5,1,5,71.0,32,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.425338299103254,28.88888888888889,25.0,79,8,29.79
2,4,2,3,4,4,1,4,73.0,32,44.0,0.0,0.0,0.0,1.0,0.0,1.0,8.477212436419533,28.88888888888889,25.0,79,8,29.79
4,4,3,2,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.6723802044698655,31.11111111111111,25.0,70,10,29.76
2,2,3,3,3,3,3,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,32.22222222222222,25.0,66,7,29.67
3,4,3,3,3,3,3,3,64.0,32,35.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8153822681697065,27.77777777777778,26.11111111111111,89,5,29.73
3,3,4,4,4,4,3,3,62.0,33,145.0,0.0,0.0,0.0,1.0,1.0,0.0,6.611181559501808,31.11111111111111,25.0,70,1,29.73
2,2,2,2,4,4,1,4,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,30.0,25.0,74,10,29.64
2,3,2,2,4,3,1,3,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,27.22222222222222,25.0,89,10,29.7
2,2,2,2,2,2,2,2,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,32.22222222222222,23.88888888888889,62,6,29.67
1,1,3,3,4,4,2,2,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
3,3,3,3,3,2,3,3,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,32.22222222222222,25.0,66,8,29.64
2,2,4,4,3,3,3,3,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,28.88888888888889,27.22222222222222,89,6,29.73
3,3,4,4,5,3,3,3,64.0,32,20.0,0.0,0.0,1.0,0.0,0.0,1.0,8.311027694480455,28.88888888888889,25.0,79,3,29.61
3,3,3,3,2,2,3,2,48.0,37,201.0,0.0,0.0,0.0,1.0,1.0,0.0,8.314817300803693,32.22222222222222,25.0,66,8,29.7
3,4,3,3,4,2,4,4,56.0,35,40.0,0.0,0.0,1.0,0.0,0.0,1.0,6.306241331859154,27.77777777777778,22.77777777777778,74,10,29.67
3,2,2,2,4,4,2,4,56.0,35,115.0,0.0,0.0,1.0,0.0,0.0,1.0,7.149043412660304,31.11111111111111,25.0,70,10,29.67
3,3,3,3,2,3,3,3,57.0,34,7.0,1.0,0.0,0.0,0.0,1.0,0.0,7.069661657745508,32.22222222222222,23.88888888888889,62,2,29.7
4,4,4,4,3,3,3,3,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,30.0,26.11111111111111,79,0,29.73
1,1,5,5,1,1,5,1,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,30.0,25.0,74,8,29.64
4,3,3,3,3,3,3,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,32.22222222222222,25.0,66,6,29.73
2,1,3,3,3,3,3,3,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,30.0,26.11111111111111,79,5,29.76
3,3,3,3,3,3,3,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,31.11111111111111,26.11111111111111,75,2,29.73
2,2,3,2,2,1,4,1,53.0,36,12.0,0.0,0.0,0.0,1.0,1.0,0.0,6.2868942336843086,31.11111111111111,23.88888888888889,66,5,29.76
3,3,3,3,3,2,2,2,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,31.11111111111111,25.0,70,2,29.61
3,3,2,2,3,3,2,5,71.0,33,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595,31.11111111111111,23.88888888888889,66,9,29.67
4,4,3,3,4,4,2,4,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.382349301618158,32.22222222222222,25.0,66,14,29.55
2,3,2,2,1,2,3,2,61.0,34,9.0,1.0,0.0,0.0,0.0,1.0,0.0,8.327285797363901,32.77777777777778,23.88888888888889,59,3,29.7
3,3,3,3,2,2,4,2,48.0,37,41.0,0.0,0.0,0.0,1.0,0.0,1.0,7.243678760633262,30.0,25.0,74,8,29.76
3,4,2,2,4,4,2,5,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,32.22222222222222,22.22222222222222,55,9,29.64
2,2,4,4,4,2,4,2,68.0,31,52.0,0.0,0.0,0.0,1.0,0.0,1.0,6.885543685156756,27.77777777777778,25.0,84,2,29.7
3,3,1,1,4,4,1,4,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2,2,5,5,2,2,5,2,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,30.0,25.0,74,10,29.64
2,4,4,4,4,4,3,2,62.0,33,145.0,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,30.0,26.11111111111111,79,1,29.73
3,3,2,2,3,3,1,3,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
3,2,3,2,3,2,4,2,70.0,32,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.432714656596832,28.88888888888889,25.0,79,10,29.67
5,4,3,2,3,3,2,4,73.0,30,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.538883323868181,30.0,25.0,74,9,29.7
2,2,1,1,5,5,2,5,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,28.88888888888889,27.22222222222222,89,6,29.73
3,2,2,1,4,3,2,4,60.0,34,55.0,0.0,0.0,0.0,1.0,0.0,1.0,7.15703189068028,27.77777777777778,25.0,84,6,29.73
2,2,4,4,3,3,3,3,78.0,31,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065,30.0,27.22222222222222,84,1,29.73
2,2,3,4,3,3,2,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032,30.0,26.11111111111111,79,3,29.73
3,5,4,3,2,3,2,3,68.0,32,14.0,0.0,0.0,0.0,1.0,1.0,0.0,8.240977556303436,32.22222222222222,22.77777777777778,59,5,29.7
2,3,4,4,2,4,4,3,77.0,30,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3170668209110366,27.77777777777778,26.11111111111111,89,1,29.73
1,1,4,4,2,2,4,2,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,30.0,25.0,74,2,29.76
4,2,3,3,4,4,2,4,64.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674820493224369,30.0,25.0,74,9,29.67
4,4,2,2,4,4,1,5,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,30.0,26.11111111111111,79,5,29.76
3,3,4,4,2,3,2,2,63.0,32,103.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,27.77777777777778,26.11111111111111,89,5,29.73
2,2,4,4,2,2,3,2,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,30.0,25.0,74,8,29.64
3,3,3,3,2,2,3,2,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,32.77777777777778,25.0,63,9,29.67
2,2,3,3,3,3,3,3,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,31.11111111111111,22.77777777777778,62,6,29.67
3,3,1,1,4,4,1,5,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,27.22222222222222,25.0,89,10,29.7
4,3,4,3,3,4,3,3,44.0,37,53.0,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,27.77777777777778,26.11111111111111,89,7,29.76
2,4,3,3,3,3,4,2,59.0,34,31.0,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165,28.88888888888889,27.22222222222222,89,1,29.73
4,2,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.67048487405032,30.0,25.0,74,9,29.7
4,4,2,2,2,1,2,1,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,32.77777777777778,23.88888888888889,59,2,29.67
3,4,2,2,5,5,2,5,58.0,35,13.0,0.0,0.0,1.0,0.0,0.0,1.0,6.97981353314937,31.11111111111111,25.0,70,7,29.64
5,3,3,3,3,2,2,3,64.0,34,41.0,0.0,0.0,0.0,1.0,1.0,0.0,8.27127037979826,31.11111111111111,22.77777777777778,62,5,29.76
3,3,2,2,3,2,3,3,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,32.77777777777778,23.88888888888889,59,6,29.73
4,5,3,2,3,3,2,3,66.0,33,57.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5395785597513045,28.88888888888889,25.0,79,3,29.79
4,4,2,2,4,4,2,4,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,28.88888888888889,25.0,79,8,29.7
4,4,2,2,5,5,1,5,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,27.77777777777778,23.88888888888889,79,1,29.7
4,5,4,5,2,3,2,3,53.0,36,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.923204501028029,32.77777777777778,23.88888888888889,59,5,29.7
3,3,4,4,3,3,3,3,50.0,36,219.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,27.77777777777778,26.11111111111111,89,5,29.73
1,4,3,3,1,3,3,3,52.0,36,43.0,1.0,0.0,0.0,0.0,1.0,0.0,6.099806421193322,32.22222222222222,23.88888888888889,62,2,29.7
2,2,1,1,3,3,1,3,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,32.22222222222222,23.88888888888889,62,6,29.67
3,3,5,5,3,3,2,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,27.77777777777778,27.22222222222222,94,2,29.73
4,4,5,5,3,2,3,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
3,3,2,2,4,4,2,4,61.0,35,173.0,1.0,0.0,0.0,0.0,1.0,0.0,6.806277028769501,32.77777777777778,25.0,63,9,29.67
1,1,5,5,2,1,5,1,71.0,33,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
3,4,4,4,3,3,3,2,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
4,4,1,1,4,4,2,4,56.0,36,45.0,1.0,0.0,0.0,0.0,1.0,0.0,5.786454607728318,32.22222222222222,23.88888888888889,62,8,29.7
4,4,2,2,3,3,2,3,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,32.77777777777778,23.88888888888889,59,2,29.67
2,5,2,2,2,3,3,3,61.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1392182430008875,32.22222222222222,22.77777777777778,59,5,29.64
1,1,1,1,3,3,5,2,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,31.11111111111111,25.0,70,2,29.61
4,5,3,3,3,3,2,3,61.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,8.272085980133479,32.77777777777778,23.88888888888889,59,3,29.7
2,4,3,3,5,5,3,3,73.0,31,22.0,0.0,1.0,0.0,0.0,1.0,0.0,8.318911127798362,26.11111111111111,26.11111111111111,100,1,29.7
2,2,3,3,3,2,3,3,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,27.77777777777778,26.11111111111111,89,8,29.73
5,5,3,3,5,5,1,5,73.0,30,33.0,0.0,0.0,0.0,1.0,0.0,1.0,6.434297511547433,27.22222222222222,23.88888888888889,84,1,29.73
4,4,5,3,3,2,3,2,65.0,32,21.0,0.0,0.0,0.0,1.0,0.0,1.0,5.757066489727296,27.77777777777778,25.0,84,2,29.7
1,3,3,4,3,3,2,3,62.0,35,19.0,0.0,0.0,0.0,1.0,0.0,1.0,7.081722510925497,31.11111111111111,26.11111111111111,75,10,29.7
4,3,2,1,5,5,2,4,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.196600400779395,28.88888888888889,25.0,79,10,29.7
2,2,2,2,4,4,2,3,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,32.22222222222222,25.0,66,7,29.67
3,3,2,2,3,3,2,3,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,30.0,26.11111111111111,79,2,29.73
2,2,1,1,4,4,1,4,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,32.22222222222222,23.88888888888889,62,6,29.67
4,3,2,2,5,5,1,5,70.0,32,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.688038227825495,28.88888888888889,25.0,79,13,29.73
2,2,3,3,3,3,2,3,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,28.88888888888889,25.0,79,8,29.7
3,4,4,4,4,4,4,2,57.0,35,78.0,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925,31.11111111111111,25.0,70,1,29.73
4,4,3,2,4,4,2,4,60.0,35,51.0,0.0,0.0,1.0,0.0,0.0,1.0,5.548649034548164,31.11111111111111,25.0,70,10,29.67
2,2,5,5,1,1,5,1,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
4,4,4,4,4,4,4,1,83.0,29,19.0,0.0,0.0,0.0,1.0,0.0,1.0,5.543693759490126,27.22222222222222,26.11111111111111,94,2,29.76
