timestamp,day,month,year,time,partofday,is_RushHour,distance_to_airport,lon,lat,hum,tem,uv
2020-03-03 08:05:11,3,3,2020,08:05:11,Morning,Rush hour,2.4192087404519773,106.664258,10.800449,79,29,0
2020-03-03 08:05:55,3,3,2020,08:05:55,Morning,Rush hour,2.474773945442594,106.665045,10.800406,79,29,0
2020-03-03 08:06:19,3,3,2020,08:06:19,Morning,Rush hour,2.5407989512431617,106.665941,10.800349,79,29,0
2020-03-03 08:06:41,3,3,2020,08:06:41,Morning,Rush hour,2.606903352972,106.66679,10.800275,80,30,0
2020-03-03 08:07:09,3,3,2020,08:07:09,Morning,Rush hour,2.621253541005185,106.666906,10.800203,80,30,0
2020-03-03 08:07:30,3,3,2020,08:07:30,Morning,Rush hour,2.6218881403434016,106.666909,10.800198,80,30,0
2020-03-03 08:08:12,3,3,2020,08:08:12,Morning,Rush hour,2.690513570109728,106.667721,10.800081,80,31,0
2020-03-03 08:08:48,3,3,2020,08:08:48,Morning,Rush hour,2.8552040341744958,106.669108,10.799324,80,31,0
2020-03-03 08:09:05,3,3,2020,08:09:05,Morning,Rush hour,2.940702366452898,106.66979,10.7989,80,31,0
2020-03-03 08:09:37,3,3,2020,08:09:37,Morning,Rush hour,3.084382891366648,106.670953,10.798208,80,30,0
2020-03-03 08:10:08,3,3,2020,08:10:08,Morning,Rush hour,3.1033134011778225,106.671107,10.798118,80,30,0
2020-03-03 08:10:35,3,3,2020,08:10:35,Morning,Rush hour,3.139155645189479,106.67141,10.797959,79,30,0
2020-03-03 08:11:22,3,3,2020,08:11:22,Morning,Rush hour,3.298639340138158,106.672711,10.79721,79,30,0
2020-03-03 08:11:33,3,3,2020,08:11:33,Morning,Rush hour,3.3435500587436007,106.673091,10.797014,79,30,0
2020-03-03 08:12:18,3,3,2020,08:12:18,Morning,Rush hour,3.512463501226116,106.674443,10.796203,79,30,0
2020-03-03 08:12:53,3,3,2020,08:12:53,Morning,Rush hour,3.6406295068503787,106.675465,10.795587,79,30,0
2020-03-03 08:13:18,3,3,2020,08:13:18,Morning,Rush hour,3.736120141662356,106.676239,10.795143,80,30,0
2020-03-03 08:13:53,3,3,2020,08:13:53,Morning,Rush hour,3.8517164613796373,106.677138,10.794567,80,30,0
2020-03-03 08:14:11,3,3,2020,08:14:11,Morning,Rush hour,3.871247067575277,106.677291,10.794471,79,29,0
2020-03-03 08:14:39,3,3,2020,08:14:39,Morning,Rush hour,3.8714564455743057,106.677288,10.794465,79,29,0
2020-03-03 08:15:21,3,3,2020,08:15:21,Morning,Rush hour,3.8791272404711292,106.677359,10.794439,79,30,0
2020-03-03 08:15:42,3,3,2020,08:15:42,Morning,Rush hour,3.952598770553923,106.67795,10.794095,79,30,0
2020-03-03 08:16:05,3,3,2020,08:16:05,Morning,Rush hour,4.033155111262285,106.678601,10.793722,79,29,0
2020-03-03 08:16:39,3,3,2020,08:16:39,Morning,Rush hour,4.141842097146125,106.67949,10.793232,79,29,0
2020-03-03 08:17:12,3,3,2020,08:17:12,Morning,Rush hour,4.156510452961028,106.679571,10.793123,79,29,0
2020-03-03 08:17:58,3,3,2020,08:17:58,Morning,Rush hour,4.2001738023021895,106.679924,10.792922,79,30,0
2020-03-03 08:18:19,3,3,2020,08:18:19,Morning,Rush hour,4.2726492844486055,106.68051,10.792589,78,30,0
2020-03-03 08:18:54,3,3,2020,08:18:54,Morning,Rush hour,4.39606897598911,106.68138,10.79188,78,29,0
2020-03-03 08:19:15,3,3,2020,08:19:15,Morning,Rush hour,4.428339571468165,106.681298,10.791353,80,29,0
2020-03-03 08:19:31,3,3,2020,08:19:31,Morning,Rush hour,4.456337803354572,106.681139,10.790808,81,30,0
2020-03-03 08:20:16,3,3,2020,08:20:16,Morning,Rush hour,4.573914044472269,106.681082,10.789215,81,30,0
2020-03-03 08:20:32,3,3,2020,08:20:32,Morning,Rush hour,4.630360953302369,106.681291,10.7887,81,29,0
2020-03-03 08:21:15,3,3,2020,08:21:15,Morning,Rush hour,4.7685510935953515,106.682695,10.788335,82,29,0
2020-03-03 08:21:50,3,3,2020,08:21:50,Morning,Rush hour,4.87607828728019,106.683172,10.787428,81,28,0
2020-03-03 08:22:11,3,3,2020,08:22:11,Morning,Rush hour,4.874062497657021,106.682695,10.786979,83,29,0
2020-03-03 08:22:34,3,3,2020,08:22:34,Morning,Rush hour,4.8331594202332875,106.681976,10.7868,83,29,0
2020-03-03 08:23:18,3,3,2020,08:23:18,Morning,Rush hour,4.80389682169647,106.681134,10.786377,83,30,0
2020-03-03 08:23:30,3,3,2020,08:23:30,Morning,Rush hour,4.799862307189134,106.681071,10.786369,82,29,0
2020-03-03 08:24:23,3,3,2020,08:24:23,Morning,Rush hour,4.806184248615763,106.681032,10.786256,83,30,0
2020-03-03 08:24:30,3,3,2020,08:24:30,Morning,Rush hour,4.806459383944014,106.681028,10.786249,83,30,0
2020-03-03 08:25:26,3,3,2020,08:25:26,Morning,Rush hour,4.856503378892093,106.679948,10.784708,80,29,0
2020-03-03 08:25:30,3,3,2020,08:25:30,Morning,Rush hour,4.84312146605416,106.679762,10.784711,80,30,0
2020-03-03 08:26:01,3,3,2020,08:26:01,Morning,Rush hour,4.783366681418036,106.678672,10.784524,80,29,0
2020-03-03 08:26:42,3,3,2020,08:26:42,Morning,Rush hour,4.791237082511937,106.678435,10.784247,80,29,0
2020-03-03 08:27:03,3,3,2020,08:27:03,Morning,Rush hour,4.791003898001747,106.678429,10.784245,80,30,0
2020-03-03 08:27:35,3,3,2020,08:27:35,Morning,Rush hour,4.790006010081104,106.678422,10.784251,78,30,0
2020-03-03 08:28:13,3,3,2020,08:28:13,Morning,Rush hour,4.842229613787676,106.67848,10.783698,77,30,0
2020-03-03 08:28:34,3,3,2020,08:28:34,Morning,Rush hour,4.897994393647593,106.678527,10.783099,78,30,0
2020-03-03 08:29:27,3,3,2020,08:29:27,Morning,Rush hour,5.03560791019361,106.67941100000002,10.782206,77,30,0
2020-03-03 08:29:55,3,3,2020,08:29:55,Morning,Rush hour,5.112426189822913,106.679469,10.781379,78,30,0
2020-03-03 08:30:20,3,3,2020,08:30:20,Morning,Rush hour,5.180734324337347,106.679779,10.780839,79,30,0
2020-03-03 08:30:50,3,3,2020,08:30:50,Morning,Rush hour,5.1946442141558595,106.679715,10.780635,78,29,0
2020-03-03 08:31:04,3,3,2020,08:31:04,Morning,Rush hour,5.1946675768270545,106.679714,10.780634,78,30,0
2020-03-03 08:31:34,3,3,2020,08:31:34,Morning,Rush hour,5.206182524450815,106.679335,10.780229,78,31,0
2020-03-03 08:32:19,3,3,2020,08:32:19,Morning,Rush hour,5.181586363784353,106.678256,10.779744,78,30,0
2020-03-03 08:32:44,3,3,2020,08:32:44,Morning,Rush hour,5.100347108185012,106.677544,10.780149,77,30,0
2020-03-03 08:33:03,3,3,2020,08:33:03,Morning,Rush hour,5.042413548964852,106.677005,10.780419,76,31,0
2020-03-03 08:33:55,3,3,2020,08:33:55,Morning,Rush hour,4.846223413621231,106.675213,10.781371,75,30,0
2020-03-03 08:34:22,3,3,2020,08:34:22,Morning,Rush hour,4.7537254602809655,106.67434,10.781811,75,30,0
2020-03-03 08:34:40,3,3,2020,08:34:40,Morning,Rush hour,4.69735975870201,106.673814,10.782086,74,29,0
2020-03-03 08:35:04,3,3,2020,08:35:04,Morning,Rush hour,4.619313061711431,106.673076,10.782465,75,30,0
2020-03-03 08:35:35,3,3,2020,08:35:35,Morning,Rush hour,4.53024171762697,106.672255,10.782916,75,30,0
2020-03-03 08:36:11,3,3,2020,08:36:11,Morning,Rush hour,4.432871011064988,106.671345,10.783409,76,31,0
2020-03-03 08:36:43,3,3,2020,08:36:43,Morning,Rush hour,4.3610668475461205,106.670649,10.783764,76,30,0
2020-03-03 08:37:11,3,3,2020,08:37:11,Morning,Rush hour,4.291514131250439,106.669977,10.784114,76,31,0
2020-03-03 08:37:57,3,3,2020,08:37:57,Morning,Rush hour,4.146708785213375,106.668594,10.784867,74,30,0
2020-03-03 08:38:13,3,3,2020,08:38:13,Morning,Rush hour,4.100406909572943,106.668141,10.785107,75,31,0
2020-03-03 08:38:45,3,3,2020,08:38:45,Morning,Rush hour,4.00276277539887,106.667237,10.785646,75,31,0
2020-03-03 08:39:11,3,3,2020,08:39:11,Morning,Rush hour,3.9400565444739555,106.666583,10.785963,75,31,0
2020-03-03 08:39:57,3,3,2020,08:39:57,Morning,Rush hour,3.807694106314737,106.665222,10.786661,74,30,0
2020-03-03 08:40:04,3,3,2020,08:40:04,Morning,Rush hour,3.7854813054719267,106.664994,10.786781,74,30,0
2020-03-03 08:40:54,3,3,2020,08:40:54,Morning,Rush hour,3.635267385085146,106.663445,10.787611,74,30,0
2020-03-03 08:41:10,3,3,2020,08:41:10,Morning,Rush hour,3.586483352181014,106.662942,10.787889,74,31,0
2020-03-03 08:41:37,3,3,2020,08:41:37,Morning,Rush hour,3.503934913743034,106.662059,10.788358,75,31,0
2020-03-03 08:42:26,3,3,2020,08:42:26,Morning,Rush hour,3.4134655166592505,106.66106200000002,10.788879,75,31,0
2020-03-03 08:42:33,3,3,2020,08:42:33,Morning,Rush hour,3.4139219948604644,106.66106299999998,10.788875,74,30,0
2020-03-03 08:43:00,3,3,2020,08:43:00,Morning,Rush hour,3.40354387590409,106.660927,10.788929,74,31,0
2020-03-03 08:43:36,3,3,2020,08:43:36,Morning,Rush hour,3.3643039677622353,106.66048700000002,10.78916,73,30,0
2020-03-03 08:44:29,3,3,2020,08:44:29,Morning,Rush hour,3.2144910752502565,106.658773,10.790071,73,31,0
2020-03-03 08:44:50,3,3,2020,08:44:50,Morning,Rush hour,3.1575311882312684,106.658072,10.790423,73,30,0
2020-03-03 08:45:04,3,3,2020,08:45:04,Morning,Rush hour,3.121671814096667,106.657653,10.790656,74,31,0
2020-03-03 08:45:41,3,3,2020,08:45:41,Morning,Rush hour,3.0310997470387684,106.656479,10.791242,74,31,0
2020-03-03 08:46:02,3,3,2020,08:46:02,Morning,Rush hour,2.974716212380776,106.655783,10.791632,74,31,0
2020-03-03 08:46:34,3,3,2020,08:46:34,Morning,Rush hour,2.890626110267146,106.654679,10.792231,74,31,0
2020-03-03 08:47:25,3,3,2020,08:47:25,Morning,Rush hour,2.816436093489937,106.653804,10.792801,74,31,0
2020-03-03 08:47:39,3,3,2020,08:47:39,Morning,Rush hour,2.814123340129364,106.653795,10.792821,73,30,0
2020-03-03 08:48:16,3,3,2020,08:48:16,Morning,Rush hour,2.766082731077083,106.653772,10.793253,72,31,0
2020-03-03 08:48:34,3,3,2020,08:48:34,Morning,Rush hour,2.715032008292039,106.654178,10.79376,71,30,0
2020-03-03 08:49:16,3,3,2020,08:49:16,Morning,Rush hour,2.621743154968091,106.655203,10.794755,72,32,0
2020-03-03 08:49:33,3,3,2020,08:49:33,Morning,Rush hour,2.585115939442357,106.655652,10.79517,72,31,0
2020-03-03 08:50:14,3,3,2020,08:50:14,Morning,Rush hour,2.494089552446811,106.656793,10.796259,72,32,0
2020-03-03 08:50:58,3,3,2020,08:50:58,Morning,Rush hour,2.4100897456432975,106.65791000000002,10.79736,72,32,0
2020-03-03 08:51:18,3,3,2020,08:51:18,Morning,Rush hour,2.3913034003965805,106.65823,10.797642,73,32,0
2020-03-03 08:51:34,3,3,2020,08:51:34,Morning,Rush hour,2.387055429213967,106.658211,10.797676,71,31,0
2020-03-03 08:52:09,3,3,2020,08:52:09,Morning,Rush hour,2.3802510380024966,106.658289,10.797767,71,31,0
2020-03-03 08:52:53,3,3,2020,08:52:53,Morning,Rush hour,2.312757697272414,106.659375,10.798825,71,31,0
2020-03-03 08:53:16,3,3,2020,08:53:16,Morning,Rush hour,2.2849915819527493,106.659991,10.799366,72,32,0
2020-03-03 08:53:33,3,3,2020,08:53:33,Morning,Rush hour,2.2678453450912643,106.660485,10.799772,72,31,0
2020-03-03 08:54:08,3,3,2020,08:54:08,Morning,Rush hour,2.2641179777629823,106.661129,10.800142,72,31,0
2020-03-03 08:54:53,3,3,2020,08:54:53,Morning,Rush hour,2.2626030046500714,106.661128,10.800157,73,32,0
2020-03-03 08:55:00,3,3,2020,08:55:00,Morning,Rush hour,2.261815523357506,106.661126,10.800164,73,32,0
2020-03-03 12:02:49,3,3,2020,12:02:49,Afternoon,Not rush hour,2.1803638289098344,106.660537,10.800684,69,37,1
2020-03-03 12:03:07,3,3,2020,12:03:07,Afternoon,Not rush hour,2.1992654600593857,106.66077,10.800614,67,36,0
2020-03-03 12:03:49,3,3,2020,12:03:49,Afternoon,Not rush hour,2.253425532388899,106.661292,10.800341,64,38,0
2020-03-03 12:04:21,3,3,2020,12:04:21,Afternoon,Not rush hour,2.2483150614002985,106.661672,10.80061,63,38,1
2020-03-03 12:04:44,3,3,2020,12:04:44,Afternoon,Not rush hour,2.3094882393247764,106.662602,10.800528,64,38,0
2020-03-04 09:33:44,4,3,2020,09:33:44,Morning,Rush hour,2.2635344083790785,106.661075,10.800119,56,32,0
2020-03-04 09:34:05,4,3,2020,09:34:05,Morning,Rush hour,2.261387910080815,106.661285,10.800255,56,32,0
2020-03-04 09:34:50,4,3,2020,09:34:50,Morning,Rush hour,2.24641888263216,106.661662,10.800624,56,32,0
2020-03-04 09:35:11,4,3,2020,09:35:11,Morning,Rush hour,2.2922978064981248,106.662394,10.800581,58,32,0
2020-03-04 09:35:36,4,3,2020,09:35:36,Morning,Rush hour,2.349600922354404,106.663236,10.800507,57,32,0
2020-03-04 09:36:06,4,3,2020,09:36:06,Morning,Rush hour,2.4200302538327736,106.664261,10.800442,56,32,0
2020-03-04 09:36:45,4,3,2020,09:36:45,Morning,Rush hour,2.4863173022810665,106.665119,10.800331,87,31,0
2020-03-04 09:37:24,4,3,2020,09:37:24,Morning,Rush hour,2.483127299148338,106.665176,10.800411,55,32,0
2020-03-04 09:37:40,4,3,2020,09:37:40,Morning,Rush hour,2.484164416727387,106.665181,10.800403,55,32,0
2020-03-04 09:38:01,4,3,2020,09:38:01,Morning,Rush hour,2.5044573689119587,106.665423,10.800358,55,33,0
2020-03-04 09:38:39,4,3,2020,09:38:39,Morning,Rush hour,2.6096704249141647,106.666784,10.800237,82,33,0
2020-03-04 09:39:05,4,3,2020,09:39:05,Morning,Rush hour,2.6964786718342513,106.667763,10.800046,75,32,0
2020-03-04 09:39:39,4,3,2020,09:39:39,Morning,Rush hour,2.8365164089376984,106.668946,10.799405,83,32,0
2020-03-04 09:40:26,4,3,2020,09:40:26,Morning,Rush hour,3.0031692265672456,106.670357,10.798657,79,32,0
2020-03-04 09:40:55,4,3,2020,09:40:55,Morning,Rush hour,3.0633306479316293,106.670794,10.79832,79,34,0
2020-03-04 09:41:11,4,3,2020,09:41:11,Morning,Rush hour,3.066750830514049,106.670819,10.798301,78,33,0
2020-03-04 09:41:58,4,3,2020,09:41:58,Morning,Rush hour,3.078000738882166,106.670909,10.798246,77,33,0
2020-03-04 09:42:23,4,3,2020,09:42:23,Morning,Rush hour,3.156009900642034,106.671549,10.797881,75,32,0
2020-03-04 09:42:42,4,3,2020,09:42:42,Morning,Rush hour,3.214397693257708,106.672024,10.797605,76,33,0
2020-03-04 09:43:02,4,3,2020,09:43:02,Morning,Rush hour,3.23908689099745,106.672197,10.797461,76,34,0
2020-03-04 09:43:32,4,3,2020,09:43:32,Morning,Rush hour,3.24249942130906,106.672238,10.797458,80,34,0
2020-03-04 09:44:14,4,3,2020,09:44:14,Morning,Rush hour,3.41010919260691,106.673621,10.796691,69,33,0
2020-03-04 09:44:43,4,3,2020,09:44:43,Morning,Rush hour,3.5250289016342022,106.674534,10.796133,82,33,0
2020-03-04 09:45:15,4,3,2020,09:45:15,Morning,Rush hour,3.653033794287465,106.675551,10.795514,73,32,0
2020-03-04 09:45:59,4,3,2020,09:45:59,Morning,Rush hour,3.8493815304371317,106.677123,10.794582,69,32,0
2020-03-04 09:46:15,4,3,2020,09:46:15,Morning,Rush hour,3.876701006219221,106.677341,10.794452,69,32,0
2020-03-04 09:46:45,4,3,2020,09:46:45,Morning,Rush hour,3.875466764786179,106.67736200000002,10.794491,70,33,0
2020-03-04 09:47:24,4,3,2020,09:47:24,Morning,Rush hour,4.025572562340813,106.678547,10.793765,70,33,0
2020-03-04 09:47:54,4,3,2020,09:47:54,Morning,Rush hour,4.154215333441382,106.679561,10.793143,70,32,0
2020-03-04 09:48:20,4,3,2020,09:48:20,Morning,Rush hour,4.157906500349357,106.679599,10.793135,70,31,0
2020-03-04 09:48:55,4,3,2020,09:48:55,Morning,Rush hour,4.205063046631696,106.679973,10.79291,70,32,0
2020-03-04 09:49:04,4,3,2020,09:49:04,Morning,Rush hour,4.243578399861799,106.680288,10.792737,70,32,0
2020-03-04 09:49:59,4,3,2020,09:49:59,Morning,Rush hour,4.430160092354839,106.681325,10.791358,79,31,0
2020-03-04 09:50:20,4,3,2020,09:50:20,Morning,Rush hour,4.473531597318636,106.681128,10.790569,79,32,0
2020-03-04 09:50:39,4,3,2020,09:50:39,Morning,Rush hour,4.526624734999401,106.681116,10.789861,77,31,0
2020-03-04 09:51:18,4,3,2020,09:51:18,Morning,Rush hour,4.6784276739658415,106.681625,10.788417,76,31,0
2020-03-04 09:51:49,4,3,2020,09:51:49,Morning,Rush hour,4.767964728972163,106.682626,10.788272,77,31,0
2020-03-04 09:52:26,4,3,2020,09:52:26,Morning,Rush hour,4.881979635551679,106.683182,10.787362,73,32,0
2020-03-04 09:52:42,4,3,2020,09:52:42,Morning,Rush hour,4.886731505951993,106.68286299999998,10.786983,74,32,0
2020-03-04 09:53:26,4,3,2020,09:53:26,Morning,Rush hour,4.829579350302239,106.681852,10.786727,74,31,0
2020-03-04 09:53:32,4,3,2020,09:53:32,Morning,Rush hour,4.829655156058521,106.681853,10.786727,74,30,0
2020-03-04 09:54:14,4,3,2020,09:54:14,Morning,Rush hour,4.818459102232758,106.681543,10.786575,72,32,0
2020-03-04 09:54:59,4,3,2020,09:54:59,Morning,Rush hour,4.8484196587886785,106.680583,10.785345,74,31,0
2020-03-04 09:55:22,4,3,2020,09:55:22,Morning,Rush hour,4.86188891796042,106.680048,10.784728,74,32,0
2020-03-04 09:55:34,4,3,2020,09:55:34,Morning,Rush hour,4.82845476145107,106.679574,10.784728,73,31,0
2020-03-04 09:56:05,4,3,2020,09:56:05,Morning,Rush hour,4.786758444842287,106.67878799999998,10.784577,75,32,0
2020-03-04 09:56:40,4,3,2020,09:56:40,Morning,Rush hour,4.7872263061106235,106.678781,10.784566,74,31,0
2020-03-04 09:57:03,4,3,2020,09:57:03,Morning,Rush hour,4.779710921662179,106.678625,10.784529,73,31,0
2020-03-04 09:57:54,4,3,2020,09:57:54,Morning,Rush hour,4.803080422935994,106.678458,10.784129,72,32,0
2020-03-04 09:58:15,4,3,2020,09:58:15,Morning,Rush hour,4.807722235911926,106.678457,10.784075,71,32,0
2020-03-04 09:58:43,4,3,2020,09:58:43,Morning,Rush hour,4.8797459885253796,106.678516,10.783298,71,33,0
2020-03-04 09:59:11,4,3,2020,09:59:11,Morning,Rush hour,4.956050472580856,106.679048,10.782835,71,33,0
2020-03-04 09:59:38,4,3,2020,09:59:38,Morning,Rush hour,5.028127777141026,106.679614,10.782447,73,34,0
2020-03-04 10:00:15,4,3,2020,10:00:15,Morning,Not rush hour,5.093883519750853,106.67938,10.781522,72,32,0
2020-03-04 10:00:39,4,3,2020,10:00:39,Morning,Not rush hour,5.1782083375614345,106.679777,10.780866,74,32,0
2020-03-04 10:01:00,4,3,2020,10:01:00,Morning,Not rush hour,5.195950656496315,106.679525,10.780481,74,31,0
2020-03-04 10:01:51,4,3,2020,10:01:51,Morning,Not rush hour,5.20644224874166,106.678515,10.779649,74,32,0
2020-03-04 10:02:21,4,3,2020,10:02:21,Morning,Not rush hour,5.114471505050639,106.677645,10.780063,74,32,0
2020-03-04 10:02:41,4,3,2020,10:02:41,Morning,Not rush hour,5.055075540463646,106.677087,10.780336,74,32,0
2020-03-04 10:03:17,4,3,2020,10:03:17,Morning,Not rush hour,4.945227024495303,106.676067,10.780855,74,32,0
2020-03-04 10:03:33,4,3,2020,10:03:33,Morning,Not rush hour,4.894587195054666,106.675589,10.781092,74,33,0
2020-03-04 10:04:08,4,3,2020,10:04:08,Morning,Not rush hour,4.79234821124545,106.674646,10.78159,74,33,0
2020-03-04 10:04:57,4,3,2020,10:04:57,Morning,Not rush hour,4.634082310957853,106.673184,10.782374,73,33,0
2020-03-04 10:05:01,4,3,2020,10:05:01,Morning,Not rush hour,4.62209480473548,106.673068,10.782431,74,34,0
2020-03-04 10:05:48,4,3,2020,10:05:48,Morning,Not rush hour,4.547132201763458,106.672335,10.782786,73,32,0
2020-03-04 10:06:08,4,3,2020,10:06:08,Morning,Not rush hour,4.5463690762808895,106.672304,10.782776,73,32,0
2020-03-04 10:06:45,4,3,2020,10:06:45,Morning,Not rush hour,4.428479362891563,106.671214,10.783381,72,31,0
2020-03-04 10:07:01,4,3,2020,10:07:01,Morning,Not rush hour,4.371818189303184,106.670685,10.783673,74,33,0
2020-03-04 10:07:56,4,3,2020,10:07:56,Morning,Not rush hour,4.193550441004439,106.669018,10.784609,74,33,0
2020-03-04 10:08:19,4,3,2020,10:08:19,Morning,Not rush hour,4.115960576870202,106.668277,10.785018,74,33,0
2020-03-04 10:08:36,4,3,2020,10:08:36,Morning,Not rush hour,4.058702293005291,106.667718,10.785318,73,32,0
2020-03-04 10:09:01,4,3,2020,10:09:01,Morning,Not rush hour,3.9848385221092495,106.666991,10.785708,73,33,0
2020-03-04 10:09:32,4,3,2020,10:09:32,Morning,Not rush hour,3.9551157354873587,106.666688,10.785862,74,33,0
2020-03-04 10:10:02,4,3,2020,10:10:02,Morning,Not rush hour,3.943974790325127,106.66657,10.785918,74,33,0
2020-03-04 10:10:48,4,3,2020,10:10:48,Morning,Not rush hour,3.8008579393561828,106.665122,10.786685,72,32,0
2020-03-04 10:11:15,4,3,2020,10:11:15,Morning,Not rush hour,3.719105628193165,106.664307,10.787142,71,32,0
2020-03-04 10:11:57,4,3,2020,10:11:57,Morning,Not rush hour,3.6266658990909386,106.663339,10.787653,72,32,0
2020-03-04 10:12:28,4,3,2020,10:12:28,Morning,Not rush hour,3.535930590046199,106.662386,10.788169,71,32,0
2020-03-04 10:12:35,4,3,2020,10:12:35,Morning,Not rush hour,3.5177661394693556,106.66218899999998,10.788272,71,32,0
2020-03-04 10:13:23,4,3,2020,10:13:23,Morning,Not rush hour,3.399337674622259,106.660909,10.788963,73,34,0
2020-03-04 10:13:51,4,3,2020,10:13:51,Morning,Not rush hour,3.4006106248510664,106.660816,10.788921,72,32,0
2020-03-04 10:14:18,4,3,2020,10:14:18,Morning,Not rush hour,3.381444579360318,106.660579,10.789027,72,33,0
2020-03-04 10:14:44,4,3,2020,10:14:44,Morning,Not rush hour,3.306181363617376,106.659751,10.789485,78,32,0
2020-03-04 10:15:13,4,3,2020,10:15:13,Morning,Not rush hour,3.21376322881239,106.658682,10.790054,71,33,0
2020-03-04 10:15:50,4,3,2020,10:15:50,Morning,Not rush hour,3.0970564676735193,106.65729,10.790802,71,34,0
2020-03-04 10:16:15,4,3,2020,10:16:15,Morning,Not rush hour,3.0340077390291786,106.656498,10.791219,73,34,0
2020-03-04 10:16:40,4,3,2020,10:16:40,Morning,Not rush hour,2.9623041141258,106.65556399999998,10.791709,80,32,0
2020-03-04 10:17:22,4,3,2020,10:17:22,Morning,Not rush hour,2.85322322405528,106.65413,10.792503,81,32,0
2020-03-04 10:17:34,4,3,2020,10:17:34,Morning,Not rush hour,2.828621160716584,106.653845,10.792695,73,33,0
2020-03-04 10:18:17,4,3,2020,10:18:17,Morning,Not rush hour,2.8219119286564367,106.653809,10.792752,79,33,0
2020-03-04 10:18:41,4,3,2020,10:18:41,Morning,Not rush hour,2.7335692022417937,106.654075,10.79358,83,34,0
2020-03-04 10:19:24,4,3,2020,10:19:24,Morning,Not rush hour,2.6143768051579817,106.65529,10.794837,82,34,1
2020-03-04 10:19:57,4,3,2020,10:19:57,Morning,Not rush hour,2.5328549535945575,106.656296,10.795783,82,34,0
2020-03-04 10:20:15,4,3,2020,10:20:15,Morning,Not rush hour,2.49709270316695,106.656732,10.796216,81,34,0
2020-03-04 10:20:55,4,3,2020,10:20:55,Morning,Not rush hour,2.432051694340464,106.657555,10.797045,74,34,0
2020-03-04 10:21:19,4,3,2020,10:21:19,Morning,Not rush hour,2.423273326228942,106.65754,10.797123,75,33,0
2020-03-04 10:21:58,4,3,2020,10:21:58,Morning,Not rush hour,2.3788200080471644,106.658296,10.797783,86,34,0
2020-03-04 10:22:10,4,3,2020,10:22:10,Morning,Not rush hour,2.3672494443846808,106.658511,10.797968,80,34,1
2020-03-04 10:22:53,4,3,2020,10:22:53,Morning,Not rush hour,2.286702296615632,106.659969,10.799339,77,34,0
2020-03-04 10:23:14,4,3,2020,10:23:14,Morning,Not rush hour,2.267175139060201,106.660451,10.799762,73,34,0
2020-03-04 10:23:56,4,3,2020,10:23:56,Morning,Not rush hour,2.269599796682664,106.660619,10.799821,78,35,0
2020-03-04 10:24:21,4,3,2020,10:24:21,Morning,Not rush hour,2.2637243831035825,106.660851,10.799999,83,34,0
2020-03-04 10:24:51,4,3,2020,10:24:51,Morning,Not rush hour,2.239697028260941,106.661213,10.800439,87,35,0
2020-03-04 10:25:00,4,3,2020,10:25:00,Morning,Not rush hour,2.2399111579260795,106.661217,10.800439,86,34,0
2020-03-04 10:25:30,4,3,2020,10:25:30,Morning,Not rush hour,2.1840369033219984,106.660844,10.80081,86,35,0
2020-03-04 12:15:25,4,3,2020,12:15:25,Afternoon,Not rush hour,2.188522748836776,106.660727,10.800701,73,34,0
2020-03-04 12:15:39,4,3,2020,12:15:39,Afternoon,Not rush hour,2.248800177396948,106.661123,10.800296,73,35,0
2020-03-04 12:16:06,4,3,2020,12:16:06,Afternoon,Not rush hour,2.2874930044428705,106.66236,10.800611,72,36,0
2020-03-04 12:16:52,4,3,2020,12:16:52,Afternoon,Not rush hour,2.4013905899644277,106.663936,10.800418,72,36,0
2020-03-04 12:17:10,4,3,2020,12:17:10,Afternoon,Not rush hour,2.399162484167273,106.663908,10.800423,70,36,0
2020-03-04 12:17:48,4,3,2020,12:17:48,Afternoon,Not rush hour,2.3986735811515003,106.663916,10.800434,69,37,0
2020-03-04 12:18:06,4,3,2020,12:18:06,Afternoon,Not rush hour,2.4208698158298985,106.664274,10.800442,68,38,0
2020-03-04 12:18:55,4,3,2020,12:18:55,Afternoon,Not rush hour,2.603254815520147,106.666694,10.800237,68,38,1
2020-03-04 12:19:11,4,3,2020,12:19:11,Afternoon,Not rush hour,2.679242876694179,106.667575,10.800088,67,39,1
2020-03-04 12:19:45,4,3,2020,12:19:45,Afternoon,Not rush hour,2.853010384887442,106.669069,10.799315,66,39,1
2020-03-04 12:20:14,4,3,2020,12:20:14,Afternoon,Not rush hour,2.991956302769904,106.670217,10.798664,66,37,0
2020-03-04 12:20:36,4,3,2020,12:20:36,Afternoon,Not rush hour,3.081536298384682,106.67095,10.798241,68,38,0
2020-03-04 12:21:02,4,3,2020,12:21:02,Afternoon,Not rush hour,3.0853378388017516,106.670981,10.798223,67,38,0
2020-03-04 12:21:39,4,3,2020,12:21:39,Afternoon,Not rush hour,3.1631590990202176,106.671607,10.797847,66,37,0
2020-03-04 12:22:02,4,3,2020,12:22:02,Afternoon,Not rush hour,3.2591499459203193,106.672385,10.797391,67,37,0
2020-03-04 12:22:35,4,3,2020,12:22:35,Afternoon,Not rush hour,3.2977049966861274,106.67269,10.797201,67,36,0
2020-03-04 12:23:12,4,3,2020,12:23:12,Afternoon,Not rush hour,3.384870424128524,106.673391,10.796784,70,36,0
