timestamp,hum,tem,uv,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2020-02-29 12:32:48,50,43,0,1.0,0.0,0.0,1.0,0.0,3.5079525309060635
2020-02-29 12:33:02,49,44,0,1.0,0.0,0.0,1.0,0.0,3.488897854177181
2020-02-29 12:33:30,50,44,0,1.0,0.0,0.0,1.0,0.0,3.472088726689177
2020-02-29 12:34:10,54,43,0,1.0,0.0,0.0,1.0,0.0,3.405734335028511
2020-02-29 12:34:35,57,45,1,1.0,0.0,0.0,1.0,0.0,3.393608024249024
2020-02-29 12:35:03,58,45,0,1.0,0.0,0.0,1.0,0.0,3.3500485119956873
2020-02-29 12:35:30,56,45,0,1.0,0.0,0.0,1.0,0.0,3.3315502930451575
2020-02-29 12:36:03,59,45,0,1.0,0.0,0.0,1.0,0.0,3.258133925168786
2020-02-29 12:36:42,61,44,1,1.0,0.0,0.0,1.0,0.0,3.198464066889183
2020-02-29 12:37:05,59,44,1,1.0,0.0,0.0,1.0,0.0,3.195906201898151
2020-02-29 12:37:49,62,42,1,1.0,0.0,0.0,1.0,0.0,3.1016012096495666
2020-02-29 12:38:26,65,43,0,1.0,0.0,0.0,1.0,0.0,3.066157353545582
2020-02-29 12:38:31,66,43,0,1.0,0.0,0.0,1.0,0.0,3.059136931231139
2020-02-29 12:39:10,63,42,1,1.0,0.0,0.0,1.0,0.0,2.946089113344754
2020-02-29 12:39:55,59,42,1,1.0,0.0,0.0,1.0,0.0,2.818536249990363
2020-02-29 12:40:08,59,41,1,1.0,0.0,0.0,1.0,0.0,2.818481068174364
2020-02-29 12:40:50,55,42,1,1.0,0.0,0.0,1.0,0.0,2.7876845258435137
2020-02-29 12:41:25,55,43,0,1.0,0.0,0.0,1.0,0.0,2.669600557614475
2020-02-29 12:41:50,53,42,0,1.0,0.0,0.0,1.0,0.0,2.5925333785702125
2020-02-29 12:42:04,54,43,0,1.0,0.0,0.0,1.0,0.0,2.5509667214913154
2020-02-29 12:42:32,62,42,0,1.0,0.0,0.0,1.0,0.0,2.4835866556632236
2020-02-29 12:43:25,64,41,0,1.0,0.0,0.0,1.0,0.0,2.392529332367446
2020-02-29 12:43:58,61,39,0,1.0,0.0,0.0,1.0,0.0,2.384578450891737
2020-02-29 12:44:18,62,40,0,1.0,0.0,0.0,1.0,0.0,2.3377042697622197
2020-02-29 12:44:38,63,39,1,1.0,0.0,0.0,1.0,0.0,2.296472058781128
2020-02-29 12:45:28,63,39,1,1.0,0.0,0.0,1.0,0.0,2.199199363719287
2020-02-29 12:45:33,64,40,0,1.0,0.0,0.0,1.0,0.0,2.1845681766781913
2020-02-29 16:44:57,65,32,0,0.0,1.0,0.0,0.0,1.0,2.8362138158120676
2020-02-29 16:45:28,66,32,0,0.0,1.0,0.0,0.0,1.0,2.9065204850433757
2020-02-29 16:45:58,68,32,0,0.0,1.0,0.0,0.0,1.0,2.97062025585614
2020-02-29 16:46:06,70,33,0,0.0,1.0,0.0,0.0,1.0,2.9942963680186674
2020-02-29 16:46:32,70,33,0,0.0,1.0,0.0,0.0,1.0,3.0575451555450717
2020-02-29 16:47:20,81,33,0,0.0,1.0,0.0,0.0,1.0,3.1751853575370967
2020-02-29 16:47:30,80,32,0,0.0,1.0,0.0,0.0,1.0,3.2002561926847592
2020-02-29 16:48:19,76,32,0,0.0,1.0,0.0,0.0,1.0,3.3296239256304507
2020-02-29 16:48:37,76,32,0,0.0,1.0,0.0,0.0,1.0,3.3446331169384735
2020-02-29 16:49:12,76,33,0,0.0,1.0,0.0,0.0,1.0,3.3403790539703957
2020-02-29 16:49:58,77,33,0,0.0,1.0,0.0,0.0,1.0,3.3993563393882726
2020-02-29 16:50:05,77,31,0,0.0,1.0,0.0,0.0,1.0,3.4206043031913898
2020-02-29 16:50:56,73,33,0,0.0,1.0,0.0,0.0,1.0,3.581506285017271
2020-02-29 16:51:29,73,33,0,0.0,1.0,0.0,0.0,1.0,3.6514426723601052
2020-02-29 16:51:55,72,32,0,0.0,1.0,0.0,0.0,1.0,3.7349218665894326
2020-02-29 16:52:28,71,31,0,0.0,1.0,0.0,0.0,1.0,3.8503436870874066
2020-02-29 16:52:31,71,31,0,0.0,1.0,0.0,0.0,1.0,3.860437826800352
2020-02-29 16:53:17,73,33,0,0.0,1.0,0.0,0.0,1.0,4.010539271128201
2020-02-29 16:53:54,72,32,0,0.0,1.0,0.0,0.0,1.0,4.12562244394502
2020-02-29 16:54:08,72,32,0,0.0,1.0,0.0,0.0,1.0,4.16880449914029
2020-02-29 16:54:57,73,33,0,0.0,1.0,0.0,0.0,1.0,4.299422363662811
2020-02-29 16:55:04,72,32,0,0.0,1.0,0.0,0.0,1.0,4.312498337747486
2020-02-29 16:55:59,72,32,0,0.0,1.0,0.0,0.0,1.0,4.312691041380698
2020-02-29 16:56:27,72,32,0,0.0,1.0,0.0,0.0,1.0,4.3844401420925125
2020-02-29 16:56:36,73,33,0,0.0,1.0,0.0,0.0,1.0,4.411721914199148
2020-02-29 16:57:13,73,33,0,0.0,1.0,0.0,0.0,1.0,4.521871496309063
2020-02-29 16:57:42,73,32,0,0.0,1.0,0.0,0.0,1.0,4.579510460100713
2020-02-29 16:58:19,72,31,0,0.0,1.0,0.0,0.0,1.0,4.580261355021448
2020-02-29 16:58:42,73,33,0,0.0,1.0,0.0,0.0,1.0,4.604535409817534
2020-02-29 16:59:26,71,32,0,0.0,1.0,0.0,0.0,1.0,4.723374024094054
2020-02-29 16:59:56,71,33,0,0.0,1.0,0.0,0.0,1.0,4.815101511872382
2020-02-29 17:00:17,70,32,0,0.0,1.0,0.0,0.0,1.0,4.881363445808939
2020-02-29 17:00:54,70,32,0,0.0,1.0,0.0,0.0,1.0,5.007748508980993
2020-02-29 17:01:21,71,32,0,0.0,1.0,0.0,0.0,1.0,5.098405443233766
2020-02-29 17:01:42,71,32,0,0.0,1.0,0.0,0.0,1.0,5.1629576777689135
2020-02-29 17:03:19,71,32,0,0.0,1.0,0.0,0.0,1.0,5.229988519918661
2020-02-29 17:03:53,70,31,0,0.0,1.0,0.0,0.0,1.0,5.209933640079098
2020-02-29 17:04:23,71,31,0,0.0,1.0,0.0,0.0,1.0,5.194568987952963
2020-02-29 17:04:41,71,32,0,0.0,1.0,0.0,0.0,1.0,5.156526376489766
2020-02-29 17:05:25,71,32,0,0.0,1.0,0.0,0.0,1.0,5.036102625676445
2020-02-29 17:05:34,71,32,0,0.0,1.0,0.0,0.0,1.0,5.003653238826457
2020-02-29 17:06:13,71,32,0,0.0,1.0,0.0,0.0,1.0,4.940118503391786
2020-02-29 17:06:51,72,32,0,0.0,1.0,0.0,0.0,1.0,4.894377784133639
2020-02-29 17:07:07,72,32,0,0.0,1.0,0.0,0.0,1.0,4.89125107417914
2020-02-29 17:07:43,71,32,0,0.0,1.0,0.0,0.0,1.0,4.899033855061278
2020-02-29 17:08:11,72,31,0,0.0,1.0,0.0,0.0,1.0,4.954391311990077
2020-02-29 17:08:42,71,30,0,0.0,1.0,0.0,0.0,1.0,4.944490375597583
2020-02-29 17:09:07,71,31,0,0.0,1.0,0.0,0.0,1.0,4.870830001903165
2020-02-29 17:09:40,72,31,0,0.0,1.0,0.0,0.0,1.0,4.747505218118899
2020-02-29 17:10:08,72,31,0,0.0,1.0,0.0,0.0,1.0,4.664251014868871
2020-02-29 17:10:40,73,32,0,0.0,1.0,0.0,0.0,1.0,4.566540751225685
2020-02-29 17:11:24,72,31,0,0.0,1.0,0.0,0.0,1.0,4.548547428965341
2020-02-29 17:11:35,72,31,0,0.0,1.0,0.0,0.0,1.0,4.547007727059666
2020-02-29 17:12:21,72,31,0,0.0,1.0,0.0,0.0,1.0,4.52803866917707
2020-02-29 17:12:45,71,31,0,0.0,1.0,0.0,0.0,1.0,4.578814137156035
2020-02-29 17:13:29,71,31,0,0.0,1.0,0.0,0.0,1.0,4.3950763937562165
2020-02-29 17:13:45,71,31,0,0.0,1.0,0.0,0.0,1.0,4.327838431460373
2020-02-29 17:14:08,72,32,0,0.0,1.0,0.0,0.0,1.0,4.277310717599625
2020-02-29 17:14:36,71,31,0,0.0,1.0,0.0,0.0,1.0,4.267912364442992
2020-02-29 17:15:13,72,32,0,0.0,1.0,0.0,0.0,1.0,4.268335906403786
2020-02-29 17:15:46,72,31,0,0.0,1.0,0.0,0.0,1.0,4.26573054387637
2020-02-29 17:16:02,72,31,0,0.0,1.0,0.0,0.0,1.0,4.266213517156041
2020-02-29 17:16:39,71,31,0,0.0,1.0,0.0,0.0,1.0,4.265089280853219
2020-02-29 17:17:28,71,31,0,0.0,1.0,0.0,0.0,1.0,4.247309905877001
2020-02-29 17:17:44,71,31,0,0.0,1.0,0.0,0.0,1.0,4.190821512433606
2020-02-29 17:18:19,71,31,0,0.0,1.0,0.0,0.0,1.0,4.061298460028843
2020-02-29 17:18:38,71,31,0,0.0,1.0,0.0,0.0,1.0,3.995016160359721
2020-02-29 17:19:12,72,32,0,0.0,1.0,0.0,0.0,1.0,3.8568935420575947
2020-02-29 17:19:51,72,31,0,0.0,1.0,0.0,0.0,1.0,3.729153914079056
2020-02-29 17:20:01,74,32,0,0.0,1.0,0.0,0.0,1.0,3.7054033738879846
2020-02-29 17:20:38,74,31,0,0.0,1.0,0.0,0.0,1.0,3.608674532624172
2020-02-29 17:21:05,73,32,0,0.0,1.0,0.0,0.0,1.0,3.516094201796795
2020-02-29 17:21:33,73,31,0,0.0,1.0,0.0,0.0,1.0,3.4208455395722606
2020-02-29 17:22:15,73,31,0,0.0,1.0,0.0,0.0,1.0,3.2481109882089587
2020-02-29 17:22:41,73,31,0,0.0,1.0,0.0,0.0,1.0,3.1118652826127096
2020-02-29 17:23:15,74,30,0,0.0,1.0,0.0,0.0,1.0,2.949697066279647
2020-02-29 17:23:52,74,32,0,0.0,1.0,0.0,0.0,1.0,2.815199499463037
2020-02-29 17:24:15,74,31,0,0.0,1.0,0.0,0.0,1.0,2.8060501622229745
2020-02-29 17:24:50,74,30,0,0.0,1.0,0.0,0.0,1.0,2.7988369120386145
2020-02-29 17:25:02,74,31,0,0.0,1.0,0.0,0.0,1.0,2.7981958891369874
2020-02-29 17:25:39,74,30,0,0.0,1.0,0.0,0.0,1.0,2.750124646429939
2020-02-29 17:26:28,75,31,0,0.0,1.0,0.0,0.0,1.0,2.5687168545124868
2020-02-29 17:26:55,73,30,0,0.0,1.0,0.0,0.0,1.0,2.4481225925050203
2020-02-29 17:27:02,74,31,0,0.0,1.0,0.0,0.0,1.0,2.4198242416944833
2020-02-29 17:27:30,74,30,0,0.0,1.0,0.0,0.0,1.0,2.33410336354386
2020-02-29 17:28:17,76,30,0,0.0,1.0,0.0,0.0,1.0,2.2200372666318144
2020-02-29 17:28:54,76,31,0,0.0,1.0,0.0,0.0,1.0,2.2285717921490895
2020-02-29 17:29:03,76,32,0,0.0,1.0,0.0,0.0,1.0,2.229387072349699
2020-02-29 17:29:49,76,31,0,0.0,1.0,0.0,0.0,1.0,2.225210770961518
2020-02-29 17:30:15,76,31,0,0.0,1.0,0.0,0.0,1.0,2.221091575586169
2020-02-29 17:30:38,76,31,0,0.0,1.0,0.0,0.0,1.0,2.225221697470831
2020-02-29 17:31:17,77,30,0,0.0,1.0,0.0,0.0,1.0,2.2860973945193033
2020-02-29 17:31:53,78,31,0,0.0,1.0,0.0,0.0,1.0,2.334899939602729
2020-02-29 17:32:21,77,31,0,0.0,1.0,0.0,0.0,1.0,2.376533501134314
2020-02-29 17:32:48,78,30,0,0.0,1.0,0.0,0.0,1.0,2.43166944937925
2020-02-29 17:33:22,79,30,0,0.0,1.0,0.0,0.0,1.0,2.5277842186208197
2020-02-29 17:33:50,79,31,0,0.0,1.0,0.0,0.0,1.0,2.570890236479389
2020-02-29 17:34:27,85,31,0,0.0,1.0,0.0,0.0,1.0,2.486599515553118
2020-02-29 17:34:49,83,31,0,0.0,1.0,0.0,0.0,1.0,2.4376559884226903
2020-02-29 17:35:19,90,30,0,0.0,1.0,0.0,0.0,1.0,2.3941923156538056
2020-02-29 17:35:35,90,32,0,0.0,1.0,0.0,0.0,1.0,2.387404813518688
2020-02-29 17:36:24,94,30,0,0.0,1.0,0.0,0.0,1.0,2.307604597021709
2020-02-29 17:36:31,95,30,0,0.0,1.0,0.0,0.0,1.0,2.2967895023395837
2020-02-29 17:37:16,90,31,0,0.0,1.0,0.0,0.0,1.0,2.246446034224025
2020-02-29 17:37:39,90,31,0,0.0,1.0,0.0,0.0,1.0,2.189695291065933
2020-03-01 07:56:57,84,29,0,0.0,0.0,1.0,0.0,1.0,2.1733399824681996
2020-03-01 07:57:18,84,29,0,0.0,0.0,1.0,0.0,1.0,2.1958428500110374
2020-03-01 07:57:55,85,30,0,0.0,0.0,1.0,0.0,1.0,2.198061922218875
2020-03-01 07:58:13,85,30,0,0.0,0.0,1.0,0.0,1.0,2.2083956758700967
2020-03-01 07:58:49,84,29,0,0.0,0.0,1.0,0.0,1.0,2.2557232320724565
2020-03-01 07:59:23,86,30,0,0.0,0.0,1.0,0.0,1.0,2.3382818104763783
2020-03-01 07:59:35,85,29,0,0.0,0.0,1.0,0.0,1.0,2.363525844954841
2020-03-01 08:00:19,86,29,0,0.0,0.0,1.0,0.0,1.0,2.3616700500331063
2020-03-01 08:00:46,86,29,0,0.0,0.0,1.0,0.0,1.0,2.398291592608474
2020-03-01 08:01:29,85,29,0,0.0,0.0,1.0,0.0,1.0,2.536926250051047
2020-03-01 08:01:47,85,29,0,0.0,0.0,1.0,0.0,1.0,2.6016655871487533
2020-03-01 08:02:27,86,30,0,0.0,0.0,1.0,0.0,1.0,2.7578486269682005
2020-03-01 08:02:38,84,28,0,0.0,0.0,1.0,0.0,1.0,2.80904427537442
2020-03-01 08:03:20,85,29,0,0.0,0.0,1.0,0.0,1.0,2.9894503716877536
2020-03-01 08:03:50,85,29,0,0.0,0.0,1.0,0.0,1.0,3.1251512260544394
2020-03-01 08:04:25,84,30,0,0.0,0.0,1.0,0.0,1.0,3.248459679768875
2020-03-01 08:04:46,84,29,0,0.0,0.0,1.0,0.0,1.0,3.2512690150554677
2020-03-01 08:05:11,84,29,0,0.0,0.0,1.0,0.0,1.0,3.2540787801416458
2020-03-01 08:05:57,84,28,0,0.0,0.0,1.0,0.0,1.0,3.327241438820658
2020-03-01 08:06:18,85,30,0,0.0,0.0,1.0,0.0,1.0,3.3964934647671634
2020-03-01 08:06:53,85,29,0,0.0,0.0,1.0,0.0,1.0,3.533718728341528
2020-03-01 08:07:14,85,30,0,0.0,0.0,1.0,0.0,1.0,3.616134627236733
2020-03-01 08:07:32,85,30,0,0.0,0.0,1.0,0.0,1.0,3.7083798278423368
2020-03-01 08:08:21,86,29,0,0.0,0.0,1.0,0.0,1.0,3.893104976838965
2020-03-01 08:08:37,86,29,0,0.0,0.0,1.0,0.0,1.0,3.962350815993324
2020-03-01 08:09:28,85,29,0,0.0,0.0,1.0,0.0,1.0,4.182912100732737
2020-03-01 08:09:44,86,30,0,0.0,0.0,1.0,0.0,1.0,4.182764266895684
2020-03-01 08:10:03,84,30,0,0.0,0.0,1.0,0.0,1.0,4.186670857800669
2020-03-01 08:10:35,84,29,0,0.0,0.0,1.0,0.0,1.0,4.196462877279172
2020-03-01 08:11:01,84,30,0,0.0,0.0,1.0,0.0,1.0,4.308683694901209
2020-03-01 08:11:30,82,29,0,0.0,0.0,1.0,0.0,1.0,4.393965211977854
2020-03-01 08:12:02,85,29,0,0.0,0.0,1.0,0.0,1.0,4.44956581972575
2020-03-01 08:12:34,84,29,0,0.0,0.0,1.0,0.0,1.0,4.5342019250716055
2020-03-01 08:13:02,85,29,0,0.0,0.0,1.0,0.0,1.0,4.652796936612021
2020-03-01 08:13:55,84,29,0,0.0,0.0,1.0,0.0,1.0,4.782245703249653
2020-03-01 08:14:09,86,29,0,0.0,0.0,1.0,0.0,1.0,4.827137697824683
2020-03-01 08:14:46,85,29,0,0.0,0.0,1.0,0.0,1.0,4.874182121436374
2020-03-01 08:15:13,87,30,0,0.0,0.0,1.0,0.0,1.0,4.815271883126235
2020-03-01 08:15:57,86,28,0,0.0,0.0,1.0,0.0,1.0,4.815103133490519
2020-03-01 08:16:00,86,28,0,0.0,0.0,1.0,0.0,1.0,4.815257672739779
2020-03-01 08:16:52,90,29,0,0.0,0.0,1.0,0.0,1.0,4.831389672449564
2020-03-01 08:17:26,86,30,0,0.0,0.0,1.0,0.0,1.0,4.862895258021723
2020-03-01 08:17:52,89,30,0,0.0,0.0,1.0,0.0,1.0,4.795958177325372
2020-03-01 08:18:06,86,29,0,0.0,0.0,1.0,0.0,1.0,4.787988821663597
2020-03-01 08:18:50,87,30,0,0.0,0.0,1.0,0.0,1.0,4.8086520423264005
2020-03-01 08:19:27,89,29,0,0.0,0.0,1.0,0.0,1.0,4.902684458762598
2020-03-01 08:19:49,89,29,0,0.0,0.0,1.0,0.0,1.0,4.985952672606526
2020-03-01 08:20:22,89,28,0,0.0,0.0,1.0,0.0,1.0,5.0626111590180205
2020-03-01 08:20:40,90,29,0,0.0,0.0,1.0,0.0,1.0,5.13926290763749
2020-03-01 08:21:01,89,29,0,0.0,0.0,1.0,0.0,1.0,5.192172178334978
2020-03-01 08:21:51,88,30,0,0.0,0.0,1.0,0.0,1.0,5.197769206328579
2020-03-01 08:22:21,88,28,0,0.0,0.0,1.0,0.0,1.0,5.221090290856923
2020-03-01 08:22:50,86,29,0,0.0,0.0,1.0,0.0,1.0,5.158661070249946
2020-03-01 08:23:04,86,30,0,0.0,0.0,1.0,0.0,1.0,5.108202026541854
2020-03-01 08:23:34,87,29,0,0.0,0.0,1.0,0.0,1.0,5.052456595123819
2020-03-01 08:24:19,88,28,0,0.0,0.0,1.0,0.0,1.0,4.94978266253134
2020-03-01 08:24:56,90,29,0,0.0,0.0,1.0,0.0,1.0,4.811653916285836
2020-03-01 08:25:26,89,29,0,0.0,0.0,1.0,0.0,1.0,4.680574629377829
2020-03-01 08:25:51,90,30,0,0.0,0.0,1.0,0.0,1.0,4.565110374379543
2020-03-01 08:26:09,87,30,0,0.0,0.0,1.0,0.0,1.0,4.490160269442548
2020-03-01 08:26:45,86,29,0,0.0,0.0,1.0,0.0,1.0,4.3411584534949315
2020-03-01 08:27:01,85,29,0,0.0,0.0,1.0,0.0,1.0,4.2842296431451
2020-03-01 08:27:36,86,30,0,0.0,0.0,1.0,0.0,1.0,4.138232890018549
2020-03-01 08:28:10,86,30,0,0.0,0.0,1.0,0.0,1.0,3.999690088497676
2020-03-01 08:28:56,85,29,0,0.0,0.0,1.0,0.0,1.0,3.8510663711645936
2020-03-01 08:29:29,84,29,0,0.0,0.0,1.0,0.0,1.0,3.7502515426164837
2020-03-01 08:29:59,85,29,0,0.0,0.0,1.0,0.0,1.0,3.650476926182358
2020-03-01 08:30:20,84,29,0,0.0,0.0,1.0,0.0,1.0,3.592825795414992
2020-03-01 08:30:31,84,30,0,0.0,0.0,1.0,0.0,1.0,3.5662045982404447
2020-03-01 08:31:06,85,30,0,0.0,0.0,1.0,0.0,1.0,3.466809036993654
2020-03-01 08:31:52,84,30,0,0.0,0.0,1.0,0.0,1.0,3.412213573022401
2020-03-01 08:32:13,83,29,0,0.0,0.0,1.0,0.0,1.0,3.413042165281961
2020-03-01 08:32:44,84,30,0,0.0,0.0,1.0,0.0,1.0,3.3372663284964217
2020-03-01 08:33:28,84,30,0,0.0,0.0,1.0,0.0,1.0,3.2063606118810775
2020-03-01 08:33:55,85,31,0,0.0,0.0,1.0,0.0,1.0,3.1177088525189114
2020-03-01 08:34:25,84,29,0,0.0,0.0,1.0,0.0,1.0,3.0278483882588616
2020-03-01 08:34:50,83,29,0,0.0,0.0,1.0,0.0,1.0,2.949289619008106
2020-03-01 08:35:10,83,29,0,0.0,0.0,1.0,0.0,1.0,2.8875856804391007
2020-03-01 08:35:40,83,29,0,0.0,0.0,1.0,0.0,1.0,2.8251361080594757
2020-03-01 08:36:15,84,30,0,0.0,0.0,1.0,0.0,1.0,2.8253326231309894
2020-03-01 08:36:45,83,30,0,0.0,0.0,1.0,0.0,1.0,2.73360671273437
2020-03-01 08:37:03,83,29,0,0.0,0.0,1.0,0.0,1.0,2.668170687203636
2020-03-01 08:37:40,82,31,0,0.0,0.0,1.0,0.0,1.0,2.562141596301165
2020-03-01 08:38:11,82,30,0,0.0,0.0,1.0,0.0,1.0,2.4760873976643576
2020-03-01 08:38:51,81,30,0,0.0,0.0,1.0,0.0,1.0,2.382651658854825
2020-03-01 08:39:18,83,30,0,0.0,0.0,1.0,0.0,1.0,2.3325852738984003
2020-03-01 08:39:39,82,31,0,0.0,0.0,1.0,0.0,1.0,2.2969555589921247
2020-03-01 08:40:02,81,30,0,0.0,0.0,1.0,0.0,1.0,2.262666504766915
2020-03-01 08:40:46,82,30,0,0.0,0.0,1.0,0.0,1.0,2.23300074854023
2020-03-01 08:41:07,81,31,0,0.0,0.0,1.0,0.0,1.0,2.2341151337234875
2020-03-01 08:41:40,77,31,0,0.0,0.0,1.0,0.0,1.0,2.1767522618737174
2020-03-01 12:21:09,77,39,0,1.0,0.0,0.0,1.0,0.0,2.174450041300664
2020-03-01 12:21:52,77,37,0,1.0,0.0,0.0,1.0,0.0,2.190716946751792
2020-03-01 12:22:25,76,39,0,1.0,0.0,0.0,1.0,0.0,2.2312268130796022
2020-03-01 12:22:52,77,39,1,1.0,0.0,0.0,1.0,0.0,2.2506657994433703
2020-03-01 12:23:27,77,37,0,1.0,0.0,0.0,1.0,0.0,2.352730306590994
2020-03-01 12:23:39,76,39,0,1.0,0.0,0.0,1.0,0.0,2.359247937001675
2020-03-01 12:24:16,76,39,0,1.0,0.0,0.0,1.0,0.0,2.3696875059826064
2020-03-01 12:24:51,75,39,0,1.0,0.0,0.0,1.0,0.0,2.3730472984947544
2020-03-01 12:25:14,73,39,0,1.0,0.0,0.0,1.0,0.0,2.428239167462206
2020-03-01 12:25:49,75,38,0,1.0,0.0,0.0,1.0,0.0,2.5191415965613078
2020-03-01 12:26:15,76,39,0,1.0,0.0,0.0,1.0,0.0,2.5991528530081536
2020-03-01 16:47:26,73,34,0,0.0,1.0,0.0,0.0,1.0,2.7490810266855044
2020-03-01 16:47:58,74,34,0,0.0,1.0,0.0,0.0,1.0,2.6535208664701853
2020-03-01 16:48:28,76,33,0,0.0,1.0,0.0,0.0,1.0,2.5832712766631793
2020-03-01 16:48:31,75,33,0,0.0,1.0,0.0,0.0,1.0,2.5789378437171626
2020-03-01 16:49:17,77,32,0,0.0,1.0,0.0,0.0,1.0,2.4690939507842
2020-03-01 16:49:49,79,33,0,0.0,1.0,0.0,0.0,1.0,2.4103245812366327
2020-03-01 16:50:08,81,34,0,0.0,1.0,0.0,0.0,1.0,2.388848045809905
2020-03-01 16:50:55,79,33,0,0.0,1.0,0.0,0.0,1.0,2.3920737495931776
2020-03-01 16:51:27,77,32,0,0.0,1.0,0.0,0.0,1.0,2.3933830312252318
2020-03-01 16:51:41,77,33,0,0.0,1.0,0.0,0.0,1.0,2.3915869286593088
2020-03-01 16:52:18,78,33,0,0.0,1.0,0.0,0.0,1.0,2.3523562735271133
2020-03-01 16:52:55,78,34,0,0.0,1.0,0.0,0.0,1.0,2.3472473658696456
2020-03-01 16:53:09,78,33,0,0.0,1.0,0.0,0.0,1.0,2.326614912854777
2020-03-01 16:53:36,78,34,0,0.0,1.0,0.0,0.0,1.0,2.2836180134177635
2020-03-01 16:54:06,90,33,0,0.0,1.0,0.0,0.0,1.0,2.2607612587415735
2020-03-01 16:54:58,84,33,0,0.0,1.0,0.0,0.0,1.0,2.3241758395712133
2020-03-01 16:55:28,84,33,0,0.0,1.0,0.0,0.0,1.0,2.407616698678168
2020-03-01 16:55:30,84,33,0,0.0,1.0,0.0,0.0,1.0,2.4162747584350264
2020-03-01 16:56:02,84,34,0,0.0,1.0,0.0,0.0,1.0,2.5016366106367074
2020-03-01 16:56:35,84,33,0,0.0,1.0,0.0,0.0,1.0,2.5429274706247638
2020-03-01 16:57:21,85,33,0,0.0,1.0,0.0,0.0,1.0,2.5764960837384367
2020-03-01 16:57:36,85,34,0,0.0,1.0,0.0,0.0,1.0,2.6110117011748075
2020-03-01 16:58:24,82,32,0,0.0,1.0,0.0,0.0,1.0,2.751464576464476
2020-03-01 16:58:49,82,33,0,0.0,1.0,0.0,0.0,1.0,2.842450407156876
2020-03-01 16:59:05,81,33,0,0.0,1.0,0.0,0.0,1.0,2.898158789931335
2020-03-01 16:59:33,81,33,0,0.0,1.0,0.0,0.0,1.0,2.987237407522012
2020-03-01 17:00:01,82,34,0,0.0,1.0,0.0,0.0,1.0,3.066465591940528
2020-03-01 17:00:39,81,34,0,0.0,1.0,0.0,0.0,1.0,3.078073137872591
2020-03-01 17:01:27,81,33,0,0.0,1.0,0.0,0.0,1.0,3.2238610920837463
2020-03-01 17:01:57,81,32,0,0.0,1.0,0.0,0.0,1.0,3.3281894532464364
2020-03-01 17:02:01,82,34,0,0.0,1.0,0.0,0.0,1.0,3.3462948236599845
2020-03-01 17:02:38,82,34,0,0.0,1.0,0.0,0.0,1.0,3.4879821301515643
2020-03-01 17:03:12,82,33,0,0.0,1.0,0.0,0.0,1.0,3.6087296639801507
2020-03-01 17:03:35,82,33,0,0.0,1.0,0.0,0.0,1.0,3.6971764659326998
2020-03-01 17:04:02,83,34,0,0.0,1.0,0.0,0.0,1.0,3.8012248515790574
2020-03-01 17:04:46,82,32,0,0.0,1.0,0.0,0.0,1.0,3.8893688662115906
2020-03-01 17:05:11,84,33,0,0.0,1.0,0.0,0.0,1.0,3.901670820543832
2020-03-01 17:05:30,84,34,0,0.0,1.0,0.0,0.0,1.0,3.9746959870415957
2020-03-01 17:06:09,83,32,0,0.0,1.0,0.0,0.0,1.0,4.156657381353664
2020-03-01 17:06:56,82,33,0,0.0,1.0,0.0,0.0,1.0,4.346843429780118
2020-03-01 17:07:09,83,33,0,0.0,1.0,0.0,0.0,1.0,4.395640874264352
2020-03-01 17:07:40,85,33,0,0.0,1.0,0.0,0.0,1.0,4.442981257500195
2020-03-01 17:08:10,83,31,0,0.0,1.0,0.0,0.0,1.0,4.525382564111266
2020-03-01 17:08:49,84,33,0,0.0,1.0,0.0,0.0,1.0,4.648910850300715
2020-03-01 17:09:23,85,32,0,0.0,1.0,0.0,0.0,1.0,4.760061831312146
2020-03-01 17:09:52,85,33,0,0.0,1.0,0.0,0.0,1.0,4.840147250728335
2020-03-01 17:10:01,83,32,0,0.0,1.0,0.0,0.0,1.0,4.862358853926239
2020-03-01 17:10:48,84,32,0,0.0,1.0,0.0,0.0,1.0,4.8416758116936895
2020-03-01 17:11:06,84,31,0,0.0,1.0,0.0,0.0,1.0,4.817604735868539
2020-03-01 17:11:47,84,33,0,0.0,1.0,0.0,0.0,1.0,4.815968744395147
2020-03-01 17:12:22,83,32,0,0.0,1.0,0.0,0.0,1.0,4.819437368961188
2020-03-01 17:12:31,84,33,0,0.0,1.0,0.0,0.0,1.0,4.829371678418715
2020-03-01 17:13:25,88,32,0,0.0,1.0,0.0,0.0,1.0,4.8130404331675445
2020-03-01 17:13:46,87,31,0,0.0,1.0,0.0,0.0,1.0,4.785468150577754
2020-03-01 17:14:02,87,32,0,0.0,1.0,0.0,0.0,1.0,4.78609494780804
2020-03-01 17:14:34,88,32,0,0.0,1.0,0.0,0.0,1.0,4.792223498550524
2020-03-01 17:15:27,92,33,0,0.0,1.0,0.0,0.0,1.0,4.873271637701392
2020-03-01 17:15:48,90,32,0,0.0,1.0,0.0,0.0,1.0,4.937532573238185
2020-03-01 17:16:21,89,33,0,0.0,1.0,0.0,0.0,1.0,5.03297620495611
2020-03-01 17:16:33,87,31,0,0.0,1.0,0.0,0.0,1.0,5.0371449419871555
