greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast
3,3,2,2,3,3,2,5,71.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595,0,4,3,70.49141844619513
4,4,3,3,4,4,2,4,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.382349301618158,0,2,0,57.368293996005676
2,3,2,2,1,2,3,2,61.0,34,1.0,0.0,0.0,0.0,1.0,0.0,8.327285797363901,6,6,3,71.94032452509158
3,3,3,3,2,2,4,2,48.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.243678760633262,7,6,2,72.20878627151164
3,4,2,2,4,4,2,5,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,5,4,0,57.91598442264103
2,2,4,4,4,2,4,2,68.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.885543685156756,2,3,0,73.2712864778484
3,3,1,1,4,4,1,4,50.0,37,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,6,9,0,69.88169715977298
2,2,5,5,2,2,5,2,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,8,4,5,64.79032397642523
2,4,4,4,4,4,3,2,62.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,12,9,0,74.1820365807052
3,3,2,2,3,3,1,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,5,2,1,59.622779953369964
3,2,3,2,3,2,4,2,70.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.432714656596832,0,0,0,82.65235018183256
5,4,3,2,3,3,2,4,73.0,30,0.0,0.0,0.0,1.0,1.0,0.0,5.538883323868181,1,0,0,85.61511709666873
2,2,1,1,5,5,2,5,77.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,4,3,2,56.91750085857685
3,2,2,1,4,3,2,4,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.15703189068028,0,0,0,76.41316893918551
2,2,4,4,3,3,3,3,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065,10,3,2,68.88619839367888
2,2,3,4,3,3,2,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032,8,7,4,70.07006491576033
3,5,4,3,2,3,2,3,68.0,32,0.0,0.0,0.0,1.0,1.0,0.0,8.240977556303436,8,6,1,66.80150889159079
2,3,4,4,2,4,4,3,77.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.3170668209110366,12,8,0,82.75323348834631
1,1,4,4,2,2,4,2,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,2,9,2,69.48622073195155
4,2,3,3,4,4,2,4,64.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.674820493224369,0,0,0,73.02837778252929
4,4,2,2,4,4,1,5,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,1,6,4,69.77992388339523
3,3,4,4,2,3,2,2,63.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,10,8,3,65.66044692996954
2,2,4,4,2,2,3,2,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,6,5,0,49.611554767282534
3,3,3,3,2,2,3,2,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,6,3,2,69.30906076446018
2,2,3,3,3,3,3,3,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,8,7,3,66.48368172138231
3,3,1,1,4,4,1,5,49.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,1,1,1,60.35815280159272
4,3,4,3,3,4,3,3,44.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,11,7,2,68.08435155920665
2,4,3,3,3,3,4,2,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165,7,7,0,70.78904652157831
4,2,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.67048487405032,0,1,3,59.99598554111999
4,4,2,2,2,1,2,1,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,3,3,6,61.25486657063212
3,4,2,2,5,5,2,5,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.97981353314937,3,4,1,55.97591831072669
5,3,3,3,3,2,2,3,64.0,34,0.0,0.0,0.0,1.0,1.0,0.0,8.27127037979826,0,0,0,86.38900045516048
3,3,2,2,3,2,3,3,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,6,8,4,61.3634033534844
4,5,3,2,3,3,2,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.5395785597513045,0,0,0,74.4615274599511
4,4,2,2,4,4,2,4,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,6,5,3,73.62302066551601
4,4,2,2,5,5,1,5,48.0,38,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,4,4,2,69.2385388285293
4,5,4,5,2,3,2,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.923204501028029,7,4,2,61.881910504077425
3,3,4,4,3,3,3,3,50.0,36,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,9,1,1,57.715567832117
1,4,3,3,1,3,3,3,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.099806421193322,3,4,5,53.23843556905133
2,2,1,1,3,3,1,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,4,3,1,64.98575587601306
3,3,5,5,3,3,2,2,79.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,11,8,1,61.848637858030564
4,4,5,5,3,2,3,2,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,6,6,2,66.59166122292127
3,3,2,2,4,4,2,4,61.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.806277028769501,0,0,0,83.09677403754444
1,1,5,5,2,1,5,1,71.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,7,2,4,76.54693414453989
3,4,4,4,3,3,3,2,85.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,15,9,0,71.3697549768724
4,4,1,1,4,4,2,4,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,5.786454607728318,1,0,0,70.95020970938712
4,4,2,2,3,3,2,3,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,3,7,2,58.03928417305644
2,5,2,2,2,3,3,3,61.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.1392182430008875,4,3,1,72.9933915266358
1,1,1,1,3,3,5,2,58.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,0,0,0,65.34716003876325
4,5,3,3,3,3,2,3,61.0,34,1.0,0.0,0.0,0.0,1.0,0.0,8.272085980133479,5,3,0,65.1824636016914
2,4,3,3,5,5,3,3,73.0,31,0.0,1.0,0.0,0.0,1.0,0.0,8.318911127798362,6,7,1,68.80588372913904
2,2,3,3,3,2,3,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,8,6,0,60.61454123955173
5,5,3,3,5,5,1,5,73.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.434297511547433,0,0,0,85.52961570371524
4,4,5,3,3,2,3,2,65.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.757066489727296,12,8,1,75.38239889997038
1,3,3,4,3,3,2,3,62.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.081722510925497,1,0,0,69.84770134024225
4,3,2,1,5,5,2,4,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.196600400779395,0,0,0,58.996566166064824
2,2,2,2,4,4,2,3,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,2,4,2,55.85800850523161
3,3,2,2,3,3,2,3,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,3,4,5,53.379758557452014
2,2,1,1,4,4,1,4,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,4,1,1,64.90229304794424
4,3,2,2,5,5,1,5,70.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.688038227825495,0,0,0,85.3613352720321
2,2,3,3,3,3,2,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,5,6,1,59.0430335677278
3,4,4,4,4,4,4,2,57.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925,8,5,2,63.47266221905636
4,4,3,2,4,4,2,4,60.0,35,0.0,0.0,1.0,0.0,0.0,1.0,5.548649034548164,2,0,0,82.50371971533913
2,2,5,5,1,1,5,1,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,11,6,1,70.11673479327008
4,4,4,4,4,4,4,1,83.0,29,0.0,0.0,0.0,1.0,0.0,1.0,5.543693759490126,3,5,6,75.49973282773688
4,4,3,3,5,5,5,1,52.0,36,0.0,0.0,0.0,1.0,0.0,1.0,5.6606410746727835,4,4,0,61.792878827204476
4,4,2,2,4,3,2,4,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,8.479754334853077,4,3,2,46.24973269703378
4,4,2,2,3,3,2,4,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,5,4,1,63.8808230323656
3,4,5,4,4,4,4,4,68.0,31,0.0,0.0,1.0,0.0,0.0,1.0,8.366129699844311,6,5,1,41.97511197368766
3,3,3,3,3,3,2,3,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,6,8,3,72.90309416849661
5,5,2,3,5,5,4,4,64.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.722901501080189,1,2,1,53.49815883833907
2,2,3,2,3,3,2,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,5,3,3,53.04459321343073
2,2,4,4,3,3,3,3,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,9,4,2,74.64832216351613
1,2,4,4,2,2,3,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,0,0,2,59.001246569213365
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,6,11,1,71.74434898679063
5,5,3,3,4,4,1,4,55.0,35,0.0,0.0,0.0,1.0,1.0,0.0,6.432255331066497,0,0,0,74.56597713378324
2,2,3,2,2,2,3,2,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,8,6,1,58.90842169243845
2,4,3,2,4,4,2,4,71.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.303907736298063,1,0,0,84.96509413714078
2,2,3,4,3,3,2,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,8,5,0,72.2878204947188
4,4,2,2,4,4,2,4,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155,4,6,2,74.13398895222412
2,2,5,5,1,1,3,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,6,3,1,54.74332665971085
2,3,4,5,2,1,5,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,4,3,0,57.79699723173028
3,3,3,3,2,2,3,3,62.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.441556841693145,7,7,1,67.6308883469065
4,4,5,5,3,3,3,3,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,11,5,1,62.27833065153056
4,4,3,4,3,3,2,3,62.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.572692349126683,3,2,3,67.7220528912877
5,4,5,3,4,3,3,3,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.67306858595065,2,0,0,67.79592789265921
2,3,4,3,1,2,4,2,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,5,4,3,68.79703147380557
3,3,2,2,3,3,2,3,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,5,5,4,65.15147420082168
1,4,3,4,4,3,3,2,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.872602746646472,1,0,0,76.20315576217166
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,13,5,1,80.62842076666199
2,2,4,3,3,2,2,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,8,4,1,72.26847207207355
3,3,3,3,2,2,2,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,9,7,2,60.08901981346352
4,4,3,3,3,2,2,3,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,7,9,1,66.36541171364954
2,2,1,1,3,3,1,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,1,0,0,61.02120572302228
1,1,5,5,1,1,4,1,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,8,8,0,69.30862811945647
2,3,4,4,2,3,4,1,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.609591253256909,10,7,5,81.55426436759758
1,1,3,3,3,3,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,11,6,3,47.46877401182475
3,3,1,1,3,3,2,3,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,1,0,4,65.00369354824012
4,4,1,1,5,5,2,5,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,1,2,4,48.832064909075214
5,5,4,3,3,2,4,2,63.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.416138336198437,2,0,0,77.90327099278883
1,1,3,3,2,2,3,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,6,3,2,68.10251220411945
5,5,3,3,5,5,2,4,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,1,1,3,60.583254356158676
3,3,2,2,3,2,1,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,4,4,5,64.59524976300766
3,3,5,4,2,2,3,3,85.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,8,7,2,63.591908761215585
3,5,3,3,4,5,2,4,80.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.891523171171047,5,7,4,70.76807737562265
5,4,4,3,4,4,2,4,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.3867276573914635,0,1,0,79.18609532981955
2,4,2,2,2,2,4,2,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.148413858302077,1,0,0,74.44830748180135
2,2,4,3,3,2,4,2,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,3,2,6,36.878373386095966
3,3,3,2,3,2,3,3,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.9776165025237376,1,1,0,86.9579038312972
2,2,3,3,2,3,3,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,11,8,3,52.31219439258875
1,1,3,3,3,3,3,3,57.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456,5,3,3,56.15841423786382
2,2,3,3,2,2,2,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,5,6,1,62.92828079106906
1,3,3,2,3,3,2,4,74.0,30,1.0,0.0,0.0,0.0,1.0,0.0,6.8469677930748025,0,0,0,74.101913356137
5,5,3,2,5,4,4,4,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,3,3,3,62.64293088349988
1,1,2,2,1,2,2,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,5,4,7,53.768710320751865
3,3,3,3,1,2,3,2,69.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697,1,1,3,63.84647468263189
2,2,2,2,3,3,2,3,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.279583366450392,0,0,0,62.702321521557764
3,5,3,5,5,3,3,3,67.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.194164697809732,2,2,2,58.218404198741354
5,5,2,2,4,4,2,4,49.0,37,0.0,0.0,0.0,1.0,1.0,0.0,6.963633336786482,3,5,1,58.69699656549224
3,3,2,2,3,3,3,3,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,4,4,3,70.57413021748735
4,4,4,4,3,1,4,1,60.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.396246020047811,3,1,0,59.19442498655532
2,2,3,3,4,4,2,5,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,4,3,2,46.04892077908721
5,5,2,1,5,5,1,5,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.429641587484661,0,0,0,61.44489603890015
1,1,4,4,2,2,4,2,65.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,13,11,0,70.48974169131064
4,4,5,4,2,2,4,2,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,14,7,1,74.57415870566544
5,4,3,3,4,4,2,4,65.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.113570335876969,1,0,0,70.78479310324828
2,2,4,4,3,3,3,3,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,10,5,0,73.69321472505796
5,5,5,5,4,3,4,3,67.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.567945571101583,9,6,1,71.17340486713016
3,3,1,2,3,3,1,4,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,5,3,2,68.11147474854465
3,3,2,2,4,4,1,5,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,1,3,3,69.54822983093543
3,2,5,4,3,2,3,3,77.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,11,6,0,80.50525985999028
3,5,2,2,3,4,3,4,61.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.094343201828434,7,7,0,65.93253737771322
2,3,3,2,2,2,4,2,51.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.156587924638357,0,0,0,83.79564788121654
5,4,2,2,4,4,2,4,68.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.855967805558173,4,4,3,67.3381290421196
4,3,3,3,5,2,4,3,57.0,36,0.0,0.0,1.0,0.0,0.0,1.0,3.3556586385865117,3,0,0,64.89163083962416
2,5,2,3,5,5,2,4,65.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685,3,5,1,61.18090677632489
2,2,3,3,3,3,3,3,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,4,0,1,65.52947552172365
2,4,3,3,5,4,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,10,7,2,70.11373164724549
1,1,5,4,1,1,5,1,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491,11,8,2,53.80222361097581
2,2,4,4,2,2,3,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,4,6,0,61.22972126790897
4,4,3,3,5,5,4,1,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.97001526773771,8,8,0,71.2024641397162
3,5,2,2,2,1,4,1,57.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.028236006437992,0,0,0,74.38801770886936
4,5,3,3,5,5,2,4,78.0,29,0.0,1.0,0.0,0.0,1.0,0.0,6.8656153828817805,2,2,1,71.02147272126605
2,4,3,3,4,4,5,1,53.0,35,0.0,0.0,0.0,1.0,0.0,1.0,8.429429661941766,7,6,0,71.36964047300064
2,2,4,4,2,2,4,2,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,12,4,1,80.58151783522787
3,5,2,2,5,5,1,5,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.1280466462264025,2,2,0,87.07881123736021
2,3,4,4,2,1,3,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,5,5,2,43.314215729144
5,5,3,3,5,5,2,4,63.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.155912549724087,3,2,2,62.444275898787716
4,4,2,2,2,2,2,2,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,8,3,1,69.19805949592521
2,2,3,3,4,3,3,3,48.0,38,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,8,5,1,67.72633102298515
1,3,4,4,1,1,4,1,61.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.7399924330636,4,0,0,62.30194980337833
2,4,2,2,1,1,3,1,71.0,31,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,2,4,4,61.177643133187495
2,2,3,4,2,2,3,2,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,3,3,2,61.02821920329147
3,2,3,4,2,2,3,2,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595,6,6,2,67.43062069132674
1,1,4,4,1,1,5,1,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,3,2,2,48.43626311420953
3,3,3,3,4,3,2,3,68.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,8,3,3,56.34565205051471
2,2,3,3,2,1,4,1,57.0,36,0.0,0.0,1.0,0.0,0.0,1.0,6.151358999007366,1,0,0,80.98004635958958
2,2,2,2,2,2,3,2,49.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,1,2,3,62.83988419910924
4,3,2,2,4,4,1,4,65.0,33,1.0,0.0,0.0,0.0,1.0,0.0,5.541687606663354,1,0,0,77.83927712846963
4,3,3,3,3,3,2,3,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,5,11,1,74.45660623637544
3,2,2,3,4,4,2,4,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.7379291604418805,0,0,0,76.98237651755032
2,4,3,3,3,4,4,2,74.0,32,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,3,3,4,61.96667759306079
2,3,3,3,2,2,3,3,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472,5,3,1,63.125924483725825
1,1,4,4,2,2,4,2,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155,5,6,1,64.19198260404255
2,2,5,5,1,1,5,1,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,20,16,1,77.354547812522
1,5,3,3,1,2,2,1,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,8.37563113817748,4,3,2,53.707744079199315
4,4,3,3,4,4,2,4,66.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.556979138510396,0,0,0,67.18452388488868
1,1,4,4,2,2,3,2,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,13,10,0,69.56716637862303
2,2,4,3,2,3,4,2,48.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.371841960025887,3,3,2,53.01271758830756
3,2,3,2,3,3,4,2,73.0,30,0.0,0.0,0.0,1.0,1.0,0.0,7.0331478989617136,3,0,0,74.94941849249295
4,4,4,4,3,3,2,3,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,7,5,2,67.21740119874818
2,3,2,2,4,5,4,4,89.0,28,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,2,4,3,67.09333579685784
2,5,3,2,4,4,2,4,58.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.1438400247512766,1,0,0,76.02066794265048
2,2,5,5,1,1,4,1,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,9,6,2,72.10643552735375
2,3,2,1,3,3,1,4,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.153037699757439,0,0,0,71.99721435495252
3,3,5,5,1,1,5,1,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,15,13,0,59.28359827641768
2,5,3,3,3,3,2,3,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.125164743803832,2,0,0,79.87597401358535
3,3,2,2,4,4,1,5,78.0,30,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,3,1,1,61.604765354494546
5,5,4,3,5,3,2,4,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,5,3,0,67.41686265004162
1,1,5,4,2,2,3,2,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,9,5,0,67.81448467300437
2,2,4,4,2,2,3,2,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,6,3,3,69.27961292294559
2,2,2,1,3,3,1,2,51.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,2,2,5,68.1677443534497
4,3,4,4,2,1,4,1,60.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.67069261324685,2,0,0,83.14319147531953
3,3,3,3,3,3,3,3,65.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675,5,4,3,70.00957515976958
2,4,4,4,1,1,4,1,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.4388056858217215,2,3,7,55.91682651364006
3,4,4,2,3,2,3,3,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,5,6,1,72.83443446893124
2,3,4,4,2,2,4,2,66.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.305336718314493,1,0,0,82.96526127538989
4,4,4,3,4,4,2,4,72.0,30,0.0,0.0,0.0,1.0,0.0,1.0,5.545874523203546,1,0,0,82.9715580457638
3,3,1,1,3,3,1,2,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,2,2,2,67.728718668868
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,9,6,0,69.88885038881385
2,4,4,4,2,4,3,4,81.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.473478206415361,8,5,2,71.21195189872485
3,5,5,4,4,3,3,3,62.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.233562723090888,7,7,2,70.49713712301839
3,3,1,1,4,4,2,5,68.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,1,3,6,61.52849650213921
3,5,4,5,1,3,3,2,63.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.3716369143899865,6,6,1,76.49540549163524
1,1,4,4,2,2,4,2,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,5,7,4,62.65215241668736
4,2,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,1.0,0.0,1.0,5.552168096058637,0,0,0,85.27457993491143
4,3,3,2,4,3,2,4,54.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.444961631331202,1,2,0,69.63021148648818
4,4,3,3,3,3,3,3,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,14,8,0,62.82812018693025
2,3,2,1,3,3,3,3,55.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.147373896463067,1,0,0,70.84529847106678
3,3,3,3,3,3,2,3,50.0,37,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,7,7,3,70.20312252148739
2,2,3,3,3,3,3,3,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,6,6,4,69.50278041358101
4,4,1,1,5,5,1,5,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,1,3,0,69.76519701253761
2,2,3,3,2,2,2,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,3,2,1,70.52572692338731
