hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Late Night,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
63.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.43466230732299
78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7602526029643695
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.724259706260866
55.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.098434003506872
49.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.525757462973346
54.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.057125128670393
54.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.43471622976195
63.0,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.8491060387761555
68.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.425475632581869
56.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.949944326255693
80.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.703049727445522
57.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.633734266539485
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.474898918910947
83.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.285204150641532
60.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.057040693852228
71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.873451072277199
59.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.527364667915635
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.439289851809051
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1160773017809955
71.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.216625914303798
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.054292632863321
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.139934573945947
52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.338331558337616
53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.40947401452796
89.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.75167935292346
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.510976704202983
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.01537965599318
76.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.047895028727256
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.888396500921606
71.0,31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.571641313301642
69.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.068783271491967
60.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.655949181488321
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.572023380172691
60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.431642368925226
73.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.574231440422469
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.052957986943024
53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.228797534879925
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.574608969467972
56.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.334477067426883
75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.026622534123753
59.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.554356343949928
57.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.888983906065537
48.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.430674230190093
59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.005322840592469
75.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.216227641645672
59.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.333305610750354
56.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.583554529083457
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5776380976063935
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.626544776010494
73.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.24618865550777
56.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.349805380693157
82.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.024576322173232
67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.9821061533061854
66.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5266174561581165
62.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.23212876935315
61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.529510361711568
75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.147728131101493
83.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.125445900154131
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1532874482797455
58.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.409109234966527
61.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.544163854102496
67.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.851573369762289
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0421953460731
56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.465685259187945
61.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.421837711596263
59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.421887976119004
57.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.681346511328707
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.480872882508038
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.776790878963901
56.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.144551339379553
68.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.295426067884284
59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994800450312635
61.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.20659992866304
54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.243218457216831
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.483769649896928
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.324701276299693
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.455485659382952
57.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.429072194245603
56.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0819043042199645
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.072854233499759
72.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.964042821874447
61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.421671476428826
86.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.847184785192907
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.459774198134083
53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.846847983483119
55.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.34388587295753
63.0,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.422011799596557
61.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5277560010353985
69.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7686423480705775
28.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.689434129353186
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.028385181375168
29.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.693644047594914
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.910504815057859
59.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.52128343525583
80.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.338242923963367
56.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.430314957308111
62.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.678949816433352
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.229781572616366
54.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.338285161994389
51.0,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.063244737093085
67.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.2540769053789615
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.341629864356381
60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.272898708947113
77.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.34905875397884
58.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.750386812170086
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.767967805789371
73.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4789369615069905
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.336550278774553
60.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.524628589542477
68.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.446306582061943
78.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.144897489731598
59.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.303516462291008
56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.4317591567185435
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.915604382538763
63.0,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.38585672571562
71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201549408035864
52.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.696348711217282
67.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.347385333282269
74.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.295354297015286
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.601959937433459
65.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.725757679973929
78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.75345772587529
80.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.6917970407813705
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5286170682192735
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.24741527636537
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.478363510136573
70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.6814661620103335
69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.664643570114633
59.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.537802921537878
66.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.296747823094987
29.0,29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.697311884369451
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.196228483121844
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8934815626959205
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.198837606619935
67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.149936535615576
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.227101920154313
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.639259758886986
61.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.432853028738152
67.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.359026601319313
83.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.68546111491605
48.0,41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.354279079356864
28.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.689901066827009
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.128191565082253
75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.117334683873827
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.677245083664865
49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.119605073020144
61.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.648264935405783
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.862254283117586
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.284806195831252
65.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.059665278189348
69.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.033842044742255
66.0,32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.583274759714905
66.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.586574586393155
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.296418928784397
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8581861090531735
67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.531845224802739
63.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.448344670239244
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.679758257939043
53.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5627765305533
74.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.891033710539347
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.437286745157608
62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5488026251940665
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.264407775796508
57.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.487554349117473
57.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.330246025427762
49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.44283031153362
49.0,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.256681288375738
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.895087055978286
61.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.124811697133336
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.320474096410947
53.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.132876232865048
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.89677412296594
59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.049565839840369
66.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.304097576833008
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.45600940147405
69.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.985518181653363
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.095950468551152
65.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.300105928943
75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.023971517185783
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.554351152700233
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.333583765096455
73.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.344726967317335
68.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.681237369096475
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.536471598369459
28.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.690525226008734
62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.483521642668535
59.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.935662549572808
65.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.43725507690912
74.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5381268604711416
66.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.477483856359276
60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.589174589459701
60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.258010651922691
42.0,41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.224044955114673
78.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.011380948395648
29.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.676058218088038
64.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.836780382031761
57.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.272768924048517
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.36774216646971
69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.556262907163311
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.844735475968353
67.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.541913802533922
88.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.093050645057626
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.342223169360132
70.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.326633332326148
74.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.906712997465688
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.612311724229361
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.532856474881166
67.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.409840595366823
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.747116807361333
70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.022905775759155
69.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.647776390029629
70.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.241203902401727
76.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.661584996697315
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.360672749143335
57.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.8150499795795705
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.299574819306793
61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.42888705004362
56.0,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8881800958136985
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.627393214523108
59.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.465101332046026
57.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.758693619792414
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.885760475423061
29.0,29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.688345686331479
69.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.749218113589011
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.418457485570634
52.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.56201612839417
61.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319087938401307
71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8691093939277525
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.527309327417144
72.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7278057850596165
60.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.115546800856241
64.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.1312283331188375
48.0,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.222081111422401
56.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.229153005328679
67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.950773925406866
58.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.872106405882525
65.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.059658987860629
28.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.686709940704244
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5532833703281685
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.9648124116598
52.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.139714851656213
70.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1256537598014384
65.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.230333923007933
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.478563326862565
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.417846974656592
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.122820822369944
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.998600868744007
57.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.33443804150958
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.249568625020089
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9278123561471165
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4395495125577025
73.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.232376244769322
29.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.68920148910015
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.291899130406975
66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.339955934906579
83.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.350614054332992
84.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.627151366670491
28.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.692083290256463
29.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.690293992381624
58.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.42087429897913
85.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.333095195359208
70.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.139219127140677
66.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.447301986139437
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.614220533999562
55.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.898356049115994
71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.251061270792017
65.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.778906975195294
80.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.326656117263642
52.0,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0087384261977625
73.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.040283468016125
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.986839483401947
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.447165077780836
84.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.928465959784303
55.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.278074287564312
67.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.206134360473067
54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5749612005205025
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.535269752846892
56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.154689377379607
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.914603565602263
69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.3316709002549985
59.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.523989410398924
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.04959296169648
54.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.02036213338696
58.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7166106181299225
75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.550684476110023
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.4499176572949874
56.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319223118893671
56.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.101536137557826
62.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8338126401815025
77.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.684168344626473
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.525363140241902
54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.262758070395059
65.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.521024879638988
70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025871737624314
56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.8259915180949005
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.362396718668753
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.339881343205008
65.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.891386827467318
51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.440965341057389
69.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5736948441712695
63.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.896116808021888
67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.235717863770377
57.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.074553863200471
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.981879563079769
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.528889256444634
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.375127763744161
61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.722526207065776
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.606644658684481
52.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.534014682737247
74.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.421697831548602
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.549834092479458
67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552669939719103
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.084272355511349
54.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.580947947008836
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.086848244419798
47.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.530887004735714
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.9893414909494425
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.5385401349490975
51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.088887548868973
76.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.537772955725434
73.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.432222903811034
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.65423203645395
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.271688247208124
60.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.545918141289201
71.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.335438427823487
55.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.222884913603039
67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.868166850232568
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5329284067426086
61.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.433925417636114
67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.1598271562341695
